時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,160,125,40,55,15,25,0,20
30,160,130,50,60,30,30,0,20
45,165,120,50,60,45,30,0,20
60,165,115,40,60,50,30,0,20
75,120,115,35,50,50,40,15,20
90,0,95,30,55,45,35,20,20
105,0,85,40,60,45,40,25,15
120,0,80,40,55,45,40,25,15
135,5,80,35,55,45,35,20,20
150,70,70,30,45,40,35,15,15
165,80,70,30,40,35,30,15,20
180,110,70,25,40,35,25,20,20
195,110,70,35,45,30,25,25,20
210,110,80,25,60,35,30,25,20
225,110,90,30,45,35,30,15,30
240,110,90,30,45,45,30,15,30
255,110,90,35,45,40,35,15,30
270,105,90,30,45,35,25,15,30
285,105,90,25,40,35,35,25,20
300,115,80,25,40,45,35,25,20
315,0,0,0,0,0,0,0,0
330,110,70,20,50,40,30,15,30
345,95,70,25,50,40,30,25,20
360,95,85,30,45,40,40,20,35
375,100,80,30,45,35,35,25,35
390,95,80,30,45,35,35,20,20
405,100,80,25,45,35,35,25,20
420,100,80,25,45,30,30,15,35
435,100,60,25,50,30,30,15,35
450,100,70,15,45,35,30,20,30
465,100,80,25,50,35,30,40,20
480,110,80,25,40,30,30,25,20
495,100,80,20,40,30,30,30,20
510,85,80,15,35,25,30,15,35
525,95,80,15,40,25,25,20,35
540,95,70,20,45,25,25,25,15
555,95,60,20,45,25,25,15,15
570,80,60,15,30,10,25,25,15
585,80,50,10,25,15,25,15,20
600,85,40,10,25,10,15,15,15
615,80,40,15,20,5,10,20,20
630,70,25,10,20,5,10,20,15
645,55,40,10,15,5,5,25,15
660,60,60,25,35,5,5,15,15
675,0,55,25,35,5,10,15,20
690,0,40,15,15,5,25,20,20
705,0,35,15,15,5,20,0,30
