時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,100,70,55,55,0,5,0,5
15,110,70,55,70,0,15,0,20
30,100,75,65,80,0,50,0,30
45,95,75,70,80,0,50,0,35
60,80,70,75,60,5,40,5,45
75,70,55,65,50,65,30,15,40
90,70,55,60,45,60,20,15,15
105,70,50,45,45,45,30,20,15
120,75,45,40,50,30,30,25,15
135,65,45,20,55,15,30,15,15
150,60,35,20,45,35,30,20,15
165,70,45,30,45,35,30,15,15
180,75,45,60,45,35,25,15,15
195,75,45,50,45,35,25,20,15
210,65,55,35,45,35,35,20,20
225,60,55,30,45,40,25,20,20
240,55,45,25,50,45,30,20,20
255,50,45,30,45,45,30,25,20
270,60,40,30,40,40,30,15,20
285,65,35,30,40,40,30,15,20
300,70,45,25,40,40,25,30,20
315,65,50,30,40,45,25,20,20
330,60,45,30,40,45,25,20,20
345,60,55,35,40,40,25,20,15
360,65,55,40,45,35,30,20,15
375,65,55,40,45,40,30,25,15
390,70,60,40,45,45,25,15,15
405,70,60,40,40,50,30,25,15
420,70,60,35,40,55,35,30,15
435,65,60,35,45,55,40,15,15
450,70,60,40,50,55,45,15,15
465,0,60,45,55,55,35,25,20
480,0,0,0,0,0,0,20,20
495,0,0,0,0,0,0,0,0
510,0,0,0,0,0,0,0,0
525,0,0,0,0,0,0,0,0
540,0,0,0,50,0,5,0,20
555,40,40,0,40,5,5,20,20
570,30,40,20,45,10,5,20,20
585,60,30,15,30,40,5,20,20
600,75,40,25,30,40,15,20,20
615,75,45,35,30,40,20,20,20
630,60,45,35,35,25,20,20,15
645,50,40,35,35,25,10,25,20
660,45,40,30,25,15,10,25,15
675,45,40,25,25,5,10,20,20
690,0,30,25,20,5,10,0,20
705,0,25,20,15,5,5,0,15
