時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,90,80,60,60,5,10,0,5
15,100,80,65,65,15,25,0,20
30,110,90,65,75,50,45,0,15
45,100,80,60,75,65,45,0,20
60,90,75,55,60,50,50,5,20
75,75,55,50,60,50,45,15,20
90,70,55,45,55,45,40,15,20
105,70,50,45,65,45,40,15,15
120,60,50,45,70,65,40,15,20
135,60,40,35,75,65,0,15,15
150,70,35,40,70,50,30,15,15
165,65,45,45,70,60,40,15,15
180,65,55,45,80,65,25,15,15
195,65,50,45,85,65,20,15,15
210,60,40,35,75,45,30,15,15
225,60,40,30,65,40,30,15,15
240,55,35,30,55,35,40,15,15
255,55,50,40,45,40,40,15,15
270,75,50,40,55,50,50,15,15
285,80,50,50,60,50,50,15,20
300,80,50,55,75,50,40,15,20
315,70,50,55,75,50,35,15,20
330,65,50,50,70,55,40,15,20
345,65,60,55,65,40,45,15,20
360,65,60,35,60,45,50,15,20
375,65,60,30,55,50,50,15,20
390,75,55,35,55,50,50,15,15
405,75,55,40,50,45,45,15,15
420,70,55,40,50,45,45,15,15
435,70,60,40,50,45,45,15,15
450,65,60,45,50,45,30,15,15
465,65,50,45,45,50,30,15,15
480,65,50,35,50,40,40,15,15
495,70,50,35,50,35,40,15,15
510,75,55,45,40,45,35,15,15
525,70,60,60,50,45,35,15,15
540,65,55,55,45,35,30,15,15
555,70,50,55,45,30,35,15,20
570,65,50,45,50,30,40,15,20
585,65,45,25,50,35,40,15,20
600,65,50,35,50,40,35,15,20
615,60,50,35,35,35,35,15,15
630,55,45,40,30,25,30,15,20
645,50,40,40,30,25,30,15,20
660,40,30,30,30,25,10,15,20
675,35,25,30,10,15,5,15,20
690,30,20,15,10,10,5,0,20
705,0,20,15,10,5,5,0,20
