時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,80,70,40,30,5,10,0,15
30,0,0,0,0,0,0,0,0
45,130,75,45,60,25,10,0,20
60,115,80,45,60,40,20,0,20
75,110,80,40,55,40,30,15,20
90,105,65,45,50,35,25,20,20
105,95,65,45,50,30,25,25,15
120,85,60,50,45,35,25,25,15
135,85,65,50,50,35,25,15,15
150,85,65,50,55,35,20,15,15
165,100,65,40,50,35,25,15,15
180,110,75,50,55,35,30,25,15
195,115,70,50,55,35,30,25,15
210,100,65,50,65,35,25,25,20
225,0,0,0,0,0,0,0,0
240,90,60,40,50,40,30,15,20
255,85,60,40,50,40,30,15,20
270,90,60,50,50,35,25,20,20
285,90,70,55,50,35,25,25,25
300,100,70,60,55,35,25,25,15
315,95,55,60,0,35,25,15,15
330,90,55,45,0,40,30,15,15
345,80,55,40,0,40,30,20,15
360,80,55,40,0,40,35,20,20
375,90,80,55,0,35,35,30,20
390,90,80,55,15,35,30,30,20
405,85,70,55,40,35,30,30,30
420,85,60,80,75,30,25,15,25
435,85,55,90,75,30,20,15,20
450,85,65,90,75,25,20,25,20
465,85,60,100,70,25,20,15,20
480,100,65,100,70,25,20,15,20
495,115,85,40,65,30,20,20,20
510,110,85,40,65,30,25,20,20
525,110,65,45,65,30,30,20,15
540,75,65,55,65,35,25,25,15
555,75,65,55,65,30,25,25,30
570,70,70,45,50,25,25,25,15
585,80,50,45,50,20,20,15,15
600,70,50,45,50,20,15,15,15
615,70,45,45,45,20,15,25,15
630,60,40,50,40,10,15,20,15
645,60,40,50,40,5,10,25,20
660,50,40,25,30,5,5,25,20
675,50,40,20,25,5,5,15,15
690,0,30,30,20,5,5,20,20
705,0,0,0,0,5,5,0,20
