時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,100,70,50,60,15,5,0,5
15,100,90,65,60,25,20,0,15
30,105,90,65,85,50,45,0,40
45,95,95,65,85,55,50,0,40
60,105,80,65,85,60,50,15,40
75,100,75,60,75,75,45,15,35
90,90,0,60,65,65,50,15,20
105,75,0,60,70,50,55,15,20
120,70,0,50,60,40,50,15,40
135,70,0,50,60,35,45,15,30
150,70,0,45,65,40,45,15,15
165,70,0,45,65,50,35,15,20
180,70,0,45,65,50,30,15,20
195,60,0,40,65,40,30,15,20
210,70,15,35,65,40,40,15,20
225,65,50,35,65,35,40,15,20
240,65,70,35,85,40,50,15,20
255,65,65,55,85,50,45,15,20
270,65,65,55,75,50,45,15,20
285,65,60,45,75,45,40,15,15
300,70,60,35,65,50,35,15,15
315,75,65,35,65,50,45,15,10
330,70,65,45,65,55,45,15,10
345,70,70,50,70,60,45,15,15
360,75,70,50,70,60,45,15,20
375,80,70,50,70,45,45,15,10
390,80,70,45,80,45,40,15,15
405,80,75,45,80,50,40,15,15
420,65,70,40,70,55,40,15,15
435,65,70,45,70,65,40,15,20
450,0,70,45,40,75,55,15,20
465,0,70,45,45,65,55,15,20
480,0,70,50,60,60,55,15,20
495,0,70,45,70,60,40,15,15
510,0,65,50,75,55,45,15,25
525,40,0,50,70,70,50,15,15
540,90,0,50,60,70,45,15,15
555,100,0,45,55,60,40,15,15
570,110,0,40,55,50,45,15,15
585,110,0,40,55,60,45,15,15
600,100,0,45,50,45,40,15,20
615,80,0,50,45,30,35,15,15
630,75,30,45,45,35,30,15,15
645,75,30,40,40,35,40,15,15
660,60,25,30,30,25,40,15,15
675,40,45,35,20,20,15,15,20
690,0,45,35,20,5,5,0,15
705,0,30,20,15,5,5,0,20
