時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,200,120,35,60,20,10,0,20
30,100,130,65,65,35,20,0,20
45,85,135,65,70,45,30,0,20
60,85,120,65,65,50,30,0,30
75,90,100,65,60,45,30,15,20
90,75,40,65,55,35,30,20,30
105,85,40,65,60,35,30,15,30
120,85,60,65,60,35,30,25,20
135,85,80,60,60,40,35,15,20
150,80,85,50,50,35,30,15,20
165,80,85,45,50,35,30,20,20
180,75,75,35,45,30,20,20,15
195,75,70,40,50,35,20,20,25
210,80,70,45,0,35,20,25,20
225,70,45,55,0,35,25,20,15
240,70,65,50,0,40,30,15,20
255,75,70,50,0,40,30,15,15
270,75,70,40,0,35,25,15,30
285,80,70,40,15,25,25,25,20
300,80,70,40,50,25,20,25,20
315,80,75,40,60,25,20,15,20
330,70,65,40,65,25,20,15,25
345,70,65,40,65,25,25,15,25
360,70,0,40,55,30,25,20,15
375,70,0,45,50,30,20,25,30
390,80,0,45,50,35,20,25,30
405,85,0,45,60,35,15,15,20
420,85,0,50,60,35,25,15,30
435,100,0,50,60,25,25,20,20
450,100,60,120,55,25,25,20,15
465,90,75,105,45,40,20,25,15
480,80,70,70,45,40,20,25,15
495,90,70,50,60,25,25,15,15
510,90,60,50,55,20,20,15,20
525,90,60,35,50,20,20,15,20
540,90,75,25,50,25,15,25,20
555,80,70,45,50,15,20,25,20
570,85,70,45,45,10,15,25,20
585,85,65,50,35,20,15,15,20
600,85,65,40,40,20,15,15,20
615,85,60,30,40,10,10,25,20
630,75,45,45,30,10,10,20,15
645,65,45,35,20,5,5,25,15
660,55,30,30,20,5,5,25,15
675,30,25,30,20,5,5,15,15
690,30,30,20,15,5,5,15,15
705,0,0,0,20,5,5,0,20
