時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,110,140,45,45,5,5,0,20
30,110,120,60,60,70,10,0,30
45,165,120,55,60,60,20,0,20
60,145,120,50,50,45,45,0,20
75,145,110,50,50,40,50,20,20
90,0,0,0,0,0,0,0,0
105,105,85,35,45,40,45,25,30
120,95,85,35,50,35,30,25,30
135,95,55,35,50,45,30,25,30
150,85,55,35,50,40,30,15,30
165,85,65,35,55,35,30,20,20
180,85,80,45,50,30,25,30,20
195,85,90,45,60,35,20,20,20
210,85,90,45,60,40,30,25,30
225,85,75,45,60,40,25,30,20
240,90,65,40,40,35,30,35,30
255,90,65,30,40,35,30,35,40
270,90,65,35,0,35,30,25,35
285,75,75,45,0,40,25,20,40
300,85,75,50,0,40,25,25,50
315,85,85,50,0,40,25,30,35
330,90,70,35,10,40,45,30,30
345,90,70,35,50,35,45,15,20
360,85,75,20,55,20,35,20,20
375,80,75,30,50,20,30,20,20
390,85,65,45,50,35,20,30,35
405,75,65,40,50,40,25,30,20
420,80,65,40,45,45,35,15,35
435,80,65,30,45,40,35,20,30
450,85,80,30,45,25,35,20,35
465,85,70,30,35,20,30,15,40
480,75,75,35,40,20,30,15,20
495,80,70,35,55,30,30,15,35
510,85,70,35,50,35,30,15,20
525,85,60,35,40,30,25,20,35
540,85,65,25,30,30,20,20,15
555,90,55,15,25,35,25,15,35
570,90,70,35,35,25,25,15,45
585,90,80,25,40,25,25,15,20
600,80,70,20,35,30,25,15,20
615,80,70,20,30,30,25,15,20
630,70,50,25,25,15,20,20,20
645,70,40,25,30,5,15,15,20
660,60,35,15,25,5,5,15,15
675,60,30,15,10,5,5,15,15
690,35,35,15,10,5,5,15,20
705,0,0,0,0,5,5,0,25
