時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,90,75,5,60,10,5,0,5
15,110,75,40,65,15,30,0,15
30,110,75,50,70,50,45,0,15
45,105,80,50,75,60,55,0,20
60,90,65,40,60,60,50,25,20
75,80,65,40,55,60,45,20,20
90,80,45,35,55,45,40,20,15
105,80,45,35,55,30,40,20,20
120,70,45,45,60,30,45,20,20
135,70,55,50,55,25,40,20,20
150,55,50,40,55,40,40,20,20
165,55,50,40,50,60,35,20,20
180,75,50,30,45,60,45,15,20
195,75,50,30,45,55,50,20,20
210,65,45,30,50,55,45,15,20
225,65,45,30,50,55,45,20,10
240,60,45,40,55,50,45,20,20
255,55,50,45,55,50,45,25,10
270,70,50,45,50,45,45,25,15
285,85,45,35,50,40,40,25,15
300,85,45,35,50,45,35,25,10
315,90,45,25,55,55,45,15,15
330,80,60,50,50,55,50,15,20
345,65,65,50,45,65,55,20,15
360,65,70,50,55,55,55,20,15
375,60,75,50,60,60,45,20,20
390,60,55,45,60,55,40,25,15
405,65,50,45,60,50,40,25,20
420,70,55,45,50,50,40,15,20
435,75,0,45,50,40,40,15,30
450,80,0,45,60,45,40,20,20
465,75,80,40,60,40,40,20,20
480,65,40,35,60,40,35,25,20
495,60,40,35,50,35,30,20,20
510,60,55,45,50,35,50,20,20
525,60,70,45,55,55,55,25,20
540,65,70,45,50,55,50,25,20
555,75,60,45,45,45,45,15,20
570,75,55,35,45,50,45,15,20
585,70,50,30,45,60,45,25,15
600,70,50,35,45,40,45,25,20
615,55,45,35,45,35,45,15,20
630,40,45,35,30,20,35,15,20
645,45,45,35,20,20,30,25,10
660,40,35,35,20,20,25,15,20
675,35,25,30,20,5,5,25,20
690,35,20,25,25,5,5,0,10
705,0,20,20,20,5,5,0,20
