時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,120,0,5,65,10,5,0,5
15,100,0,70,70,25,15,0,15
30,75,50,70,70,60,45,0,15
45,75,40,65,80,70,55,0,30
60,70,70,55,75,65,55,10,15
75,65,60,60,70,60,50,15,20
90,60,55,60,70,45,45,15,20
105,55,50,45,65,45,35,20,20
120,60,50,45,60,50,35,20,15
135,60,35,40,60,50,45,25,10
150,55,30,30,65,45,50,25,10
165,55,45,35,65,45,50,20,10
180,55,0,45,60,50,40,15,20
195,50,0,45,60,50,35,15,15
210,50,0,45,50,55,35,20,10
225,45,0,45,50,55,35,20,15
240,45,25,40,50,55,45,20,15
255,45,45,40,50,60,45,20,15
270,60,65,35,55,60,45,25,15
285,60,45,35,55,55,45,25,20
300,75,40,35,55,60,45,15,20
315,85,55,55,70,55,45,15,20
330,75,60,50,65,55,50,15,15
345,55,70,55,65,45,50,25,20
360,65,80,55,65,60,55,15,20
375,65,75,50,65,60,55,20,20
390,75,65,50,65,60,30,25,20
405,70,55,45,65,60,45,15,20
420,60,60,45,60,55,40,15,20
435,65,65,50,60,50,35,15,20
450,80,60,45,65,50,50,15,20
465,75,55,45,70,40,50,25,20
480,70,60,45,65,40,40,20,20
495,80,55,50,65,40,40,25,15
510,80,50,50,55,30,40,15,20
525,85,50,50,55,35,40,15,15
540,75,65,50,60,40,35,15,15
555,70,70,50,60,40,30,15,15
570,65,70,50,50,40,35,15,15
585,75,60,35,50,40,45,15,15
600,75,50,35,35,35,30,25,15
615,75,45,30,35,30,40,25,20
630,60,40,35,40,30,25,25,15
645,50,45,40,40,15,20,25,15
660,40,40,40,40,15,15,15,15
675,35,35,25,30,5,5,15,15
690,0,30,20,15,5,5,0,20
705,0,0,0,20,5,5,0,25
