時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,100,70,40,45,10,10,0,20
30,100,80,45,55,25,20,0,20
45,110,70,50,60,40,25,0,20
60,110,60,50,55,40,35,0,20
75,100,60,50,55,45,35,15,20
90,70,55,50,55,40,30,20,20
105,70,55,50,50,40,25,20,20
120,80,55,50,60,35,30,25,15
135,80,55,45,50,35,30,15,20
150,80,50,45,50,35,35,15,15
165,80,40,45,55,40,35,20,20
180,80,60,40,60,40,25,25,20
195,90,60,40,60,40,25,25,20
210,95,60,45,55,35,35,15,20
225,90,60,50,55,35,35,15,15
240,80,60,50,50,35,35,15,25
255,80,60,50,50,35,35,20,15
270,80,45,50,55,35,35,15,30
285,80,50,50,55,45,25,25,20
300,80,50,45,55,45,30,25,20
315,80,55,45,50,40,35,30,15
330,80,60,40,50,40,35,20,20
345,80,60,50,50,35,40,20,20
360,80,55,55,50,40,35,20,30
375,90,50,55,50,40,35,25,30
390,90,60,50,45,40,30,25,30
405,90,60,40,45,35,30,15,30
420,95,65,65,65,30,25,15,20
435,95,65,65,60,40,30,25,15
450,85,45,35,55,35,30,20,20
465,80,50,35,50,35,25,25,15
480,90,65,70,50,25,25,15,30
495,105,80,70,50,25,20,20,15
510,110,75,75,55,30,30,25,15
525,110,65,50,50,35,35,20,20
540,100,65,40,50,30,35,20,15
555,100,65,55,45,30,30,25,20
570,95,60,55,45,25,25,15,20
585,95,55,50,50,20,25,15,15
600,95,55,50,45,20,25,15,15
615,85,55,45,45,20,25,20,15
630,65,50,30,35,15,15,25,15
645,55,45,35,35,5,15,25,20
660,55,45,35,25,5,10,15,15
675,45,35,35,25,5,10,25,20
690,0,30,30,20,5,10,15,20
705,0,0,0,0,5,5,0,20
