時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,100,110,55,50,5,0,0,15
30,115,110,55,60,25,0,0,15
45,115,110,45,55,45,5,0,20
60,105,100,45,55,50,35,0,35
75,100,95,35,50,45,45,15,35
90,95,85,35,45,40,45,20,20
105,85,75,35,45,25,35,20,30
120,70,70,40,50,20,20,15,30
135,70,65,40,55,25,15,15,30
150,85,65,40,45,25,25,15,30
165,80,0,40,45,20,45,15,30
180,80,0,35,40,20,40,20,20
195,80,0,40,40,35,40,15,20
210,80,45,40,40,50,20,25,20
225,75,35,30,40,50,25,15,15
240,65,60,20,40,55,30,15,20
255,70,60,25,40,45,35,20,15
270,70,75,35,35,10,25,25,30
285,70,80,40,35,5,30,20,20
300,85,75,40,40,25,30,30,20
315,85,60,35,40,25,30,30,20
330,85,60,30,40,40,25,30,20
345,80,55,30,40,35,20,15,35
360,80,65,40,30,30,20,20,35
375,80,75,35,30,30,15,25,20
390,80,75,35,35,30,35,25,35
405,80,75,30,40,30,30,15,40
420,80,75,30,30,30,30,15,40
435,80,75,30,30,30,30,15,20
450,80,70,30,30,30,20,20,20
465,70,60,25,35,30,20,25,35
480,70,70,25,30,30,25,25,20
495,75,75,30,30,25,25,15,20
510,90,80,30,30,30,30,15,15
525,90,80,35,25,30,25,20,15
540,75,65,35,25,35,25,25,20
555,75,65,30,30,35,30,25,15
570,80,60,30,30,30,30,25,40
585,80,60,20,25,25,30,15,20
600,80,55,20,20,20,30,15,15
615,80,55,20,20,20,25,15,15
630,70,45,25,20,5,35,20,15
645,60,30,20,15,5,0,15,15
660,50,30,15,15,5,0,15,20
675,30,30,10,10,5,0,15,20
690,30,45,10,10,5,0,20,15
705,0,0,30,20,5,5,0,20
