時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,80,70,5,50,10,5,0,5
15,85,75,65,65,15,5,0,15
30,95,65,65,70,40,35,0,20
45,95,60,65,60,55,40,0,20
60,80,60,60,60,60,50,5,35
75,65,65,50,60,60,55,20,20
90,60,55,45,60,45,45,20,20
105,70,60,45,60,35,40,15,15
120,70,60,40,60,35,40,20,20
135,75,50,35,55,40,45,25,15
150,75,45,45,50,40,45,15,15
165,75,45,45,50,35,45,15,10
180,65,45,45,50,35,45,15,10
195,60,45,45,55,45,30,15,15
210,50,45,45,50,45,40,15,15
225,55,45,45,50,45,40,20,15
240,55,50,45,60,45,35,20,15
255,60,55,40,55,45,35,20,15
270,65,55,45,50,45,40,25,15
285,65,45,45,50,50,45,25,10
300,70,40,45,60,50,45,25,15
315,80,45,45,65,50,50,15,15
330,80,55,45,60,55,40,20,15
345,65,65,45,55,55,50,25,15
360,60,65,50,55,55,55,20,15
375,70,60,50,65,45,55,20,15
390,75,45,45,55,40,55,20,15
405,80,50,45,55,45,50,15,20
420,70,55,55,55,40,45,15,15
435,60,50,50,55,40,45,15,15
450,60,65,55,55,50,45,20,15
465,65,65,45,55,50,45,15,20
480,65,55,45,60,40,40,15,15
495,70,50,45,60,35,35,20,15
510,70,40,45,80,40,40,25,15
525,75,45,40,75,35,45,25,15
540,70,55,55,55,40,45,20,20
555,70,55,60,50,40,45,15,15
570,65,55,45,45,40,45,15,15
585,60,40,40,35,30,45,15,15
600,65,40,30,35,25,30,20,15
615,65,45,30,40,25,30,20,20
630,55,35,35,35,20,15,25,15
645,0,30,40,30,15,15,20,15
660,0,30,35,30,5,20,20,15
675,0,30,25,30,5,15,20,20
690,5,25,25,20,5,5,0,15
705,20,25,0,15,5,0,0,15
