時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,130,25,55,40,20,15,0,20
30,140,85,45,50,30,20,0,20
45,140,90,35,55,30,15,0,15
60,140,90,40,55,40,10,0,25
75,140,90,55,55,40,5,20,35
90,120,90,55,50,30,5,20,25
105,110,85,50,45,30,5,25,15
120,85,80,35,0,35,0,15,30
135,85,80,40,0,35,0,15,30
150,90,75,40,0,35,0,15,20
165,90,70,45,0,35,0,15,25
180,95,65,45,0,40,0,20,20
195,100,65,45,10,40,0,20,30
210,110,75,45,30,35,5,25,20
225,100,75,40,45,35,5,25,15
240,90,75,40,50,30,15,15,30
255,90,70,35,50,30,25,15,20
270,80,70,45,70,30,40,25,20
285,100,70,45,65,25,30,25,20
300,100,75,35,75,30,35,25,25
315,110,75,30,75,30,40,15,30
330,85,70,30,70,25,35,15,15
345,85,65,30,70,25,15,20,20
360,85,70,35,65,25,45,20,20
375,100,65,30,50,25,45,15,20
390,110,65,35,55,30,40,25,20
405,100,65,35,55,30,30,15,35
420,90,70,35,55,25,25,15,20
435,85,75,35,55,15,35,15,15
450,100,80,35,40,20,35,20,30
465,105,80,30,40,30,30,25,15
480,105,70,35,40,25,30,25,40
495,110,70,40,50,20,30,15,20
510,100,70,30,55,20,35,15,20
525,90,70,25,50,20,25,15,15
540,85,60,25,50,15,30,20,20
555,85,50,25,45,15,30,25,15
570,100,60,25,35,15,25,25,15
585,100,55,25,40,15,25,15,20
600,85,50,20,40,5,15,30,20
615,75,45,20,35,5,15,15,15
630,70,40,15,20,5,10,20,15
645,50,30,10,15,5,5,15,15
660,45,25,10,15,5,5,25,20
675,0,35,20,20,5,5,15,15
690,0,0,35,35,5,5,15,20
705,0,0,0,20,5,10,0,15
