時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,95,5,5,60,15,5,0,5
15,90,50,60,65,20,15,0,20
30,85,75,50,70,45,35,0,15
45,80,85,50,60,45,40,0,20
60,80,65,55,55,50,45,5,20
75,75,55,50,55,45,40,15,20
90,60,35,45,55,40,40,15,20
105,50,35,40,55,40,35,15,15
120,55,45,30,55,35,35,15,15
135,55,40,25,50,35,35,15,20
150,50,40,30,40,35,35,15,15
165,50,45,40,40,35,35,15,20
180,40,45,35,40,30,30,15,15
195,40,40,30,40,30,30,15,15
210,40,35,25,40,35,30,15,15
225,35,35,25,45,40,30,15,15
240,55,35,30,50,40,30,15,15
255,60,45,30,60,35,35,15,15
270,50,45,30,60,35,40,15,15
285,40,45,25,70,50,30,15,15
300,40,45,25,70,45,25,15,15
315,50,40,25,85,40,35,15,15
330,55,40,35,85,35,45,15,15
345,60,45,50,0,35,35,15,20
360,65,55,45,0,45,35,15,20
375,70,55,45,0,45,35,15,20
390,60,60,35,0,45,35,15,20
405,55,60,35,0,35,40,15,20
420,50,50,35,0,35,40,15,20
435,50,50,40,0,45,40,15,15
450,50,50,40,0,65,30,15,15
465,60,55,40,10,65,35,15,15
480,60,50,40,30,60,35,15,15
495,60,45,40,60,55,35,15,15
510,55,55,35,60,45,35,15,15
525,50,55,40,60,45,30,15,15
540,45,50,40,55,25,30,15,15
555,45,50,40,50,30,30,15,15
570,50,40,35,40,35,30,15,15
585,50,40,30,40,25,30,15,15
600,45,35,30,45,25,25,15,15
615,45,40,25,45,25,20,15,20
630,40,40,25,30,20,20,15,15
645,35,35,25,25,15,20,15,15
660,30,35,25,25,10,10,15,15
675,25,30,25,20,5,5,15,20
690,25,25,20,15,5,5,0,15
705,25,20,15,15,5,5,0,20
