時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,100,85,70,60,15,5,0,5
15,110,85,65,75,25,30,0,15
30,120,85,65,70,60,55,0,15
45,110,80,75,75,70,55,0,35
60,100,70,75,70,70,50,15,35
75,95,70,60,65,50,50,15,20
90,85,70,55,55,0,45,15,20
105,80,60,40,60,0,55,20,20
120,70,50,35,60,0,65,20,20
135,70,45,35,60,0,60,25,20
150,65,45,45,60,0,40,25,20
165,65,70,50,55,0,45,25,15
180,70,70,50,55,25,40,15,20
195,75,70,40,55,35,40,15,10
210,70,70,35,55,70,40,15,15
225,70,60,35,45,80,45,20,15
240,75,40,35,45,80,45,20,15
255,75,60,50,55,60,50,20,15
270,75,55,50,65,60,45,20,15
285,75,50,40,60,70,50,25,15
300,80,50,40,70,80,55,15,20
315,80,50,35,70,80,55,15,20
330,80,80,50,70,80,55,15,20
345,80,65,50,70,85,55,15,20
360,70,65,50,70,85,55,15,20
375,70,65,45,65,80,50,20,20
390,95,70,45,55,65,45,25,20
405,85,70,55,50,50,55,25,20
420,75,70,50,55,65,50,15,20
435,70,70,50,55,55,50,20,20
450,70,70,45,60,60,50,15,20
465,65,50,45,50,65,50,20,10
480,65,45,45,50,70,45,20,10
495,75,50,40,50,55,45,25,10
510,80,60,40,40,45,50,20,15
525,70,60,40,40,40,40,20,10
540,65,60,35,35,40,40,20,15
555,65,50,40,40,45,35,20,15
570,70,50,35,40,50,35,20,15
585,75,45,35,40,40,40,20,15
600,70,45,40,35,30,35,20,15
615,70,45,40,30,30,25,20,20
630,55,40,25,25,30,25,20,20
645,50,35,25,20,30,25,20,20
660,40,30,30,20,20,20,20,20
675,40,30,30,20,15,10,20,20
690,35,20,15,15,5,10,0,15
705,0,20,20,10,0,5,0,20
