時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,110,90,40,40,5,10,0,20
30,120,85,50,55,25,20,0,20
45,120,85,50,60,35,25,0,20
60,115,75,45,60,45,30,0,20
75,100,70,45,55,50,35,15,20
90,85,70,35,50,40,40,25,15
105,85,60,45,50,35,35,25,15
120,90,60,55,60,35,30,25,15
135,90,60,50,60,40,30,15,15
150,90,55,50,60,40,30,15,20
165,85,55,55,60,35,30,20,15
180,110,55,60,60,40,30,20,15
195,100,80,45,60,45,30,20,20
210,95,60,50,60,40,30,25,20
225,95,45,55,60,35,30,15,15
240,85,45,55,55,40,35,15,15
255,90,60,55,55,45,35,15,15
270,100,70,45,55,35,35,20,30
285,90,75,55,55,40,35,25,15
300,85,75,50,55,40,35,25,15
315,95,65,50,55,40,30,25,20
330,100,50,45,55,40,40,25,20
345,95,65,45,60,40,40,25,20
360,100,65,50,65,40,35,25,20
375,85,65,50,55,40,35,25,30
390,85,75,50,55,40,35,25,25
405,95,65,50,55,35,35,25,15
420,100,55,50,60,35,35,15,15
435,100,55,50,60,35,30,15,20
450,90,60,60,60,30,25,20,20
465,90,65,55,60,25,25,25,20
480,90,70,50,55,25,20,25,25
495,0,0,0,0,0,0,0,0
510,100,60,80,55,35,20,15,15
525,90,60,70,60,35,20,20,15
540,80,60,65,50,25,25,25,20
555,0,0,0,0,0,0,0,0
570,90,55,60,45,30,25,25,20
585,80,55,60,50,25,25,15,15
600,70,60,40,50,20,25,15,15
615,70,55,35,40,20,15,15,15
630,60,45,45,30,15,15,20,20
645,60,40,45,30,10,10,25,15
660,55,40,35,25,20,5,25,15
675,40,30,35,15,5,5,15,15
690,40,30,35,15,5,5,15,15
705,0,0,0,0,5,5,0,15
