時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,110,35,60,45,5,10,0,20
30,120,50,60,50,20,10,0,20
45,110,70,50,50,25,15,0,20
60,120,0,40,45,45,20,0,20
75,100,0,45,50,40,30,15,20
90,85,50,40,55,35,30,20,20
105,80,45,30,55,35,25,25,15
120,80,55,45,55,30,25,25,20
135,80,60,40,55,35,20,15,15
150,90,60,40,50,30,25,15,15
165,85,60,40,45,35,20,20,20
180,85,60,45,45,35,25,20,15
195,85,55,45,50,35,30,25,20
210,90,55,50,60,35,30,25,20
225,90,55,40,45,40,30,15,20
240,90,60,35,45,40,35,15,20
255,85,55,35,45,35,30,20,20
270,80,55,40,45,40,20,20,15
285,85,55,50,50,35,25,25,15
300,80,50,45,50,35,30,25,20
315,85,45,40,50,30,30,15,20
330,85,50,40,55,35,30,15,15
345,75,50,30,55,40,30,20,20
360,80,50,40,50,35,25,20,20
375,80,55,40,50,35,30,25,20
390,75,55,40,50,35,30,25,15
405,75,60,40,45,35,25,25,15
420,75,55,35,50,35,30,15,15
435,80,50,35,40,35,30,15,20
450,75,50,40,45,30,25,15,20
465,70,50,40,45,25,25,25,20
480,70,55,40,45,25,20,25,20
495,75,65,40,45,20,20,15,20
510,75,60,45,40,25,25,15,20
525,75,65,40,35,25,25,15,15
540,70,60,40,45,20,25,20,15
555,70,60,40,40,20,20,25,15
570,70,55,40,40,15,20,25,20
585,70,55,35,30,15,20,15,20
600,65,45,30,35,20,20,20,20
615,50,45,30,35,10,15,20,20
630,45,40,35,30,5,10,25,15
645,45,40,30,25,5,5,25,15
660,45,35,20,20,5,5,25,15
675,35,30,20,15,5,5,15,15
690,0,0,25,15,5,5,15,15
705,0,0,0,25,5,5,0,15
