時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,140,110,60,65,10,0,0,20
30,140,100,55,65,40,0,0,20
45,140,100,60,70,55,0,0,30
60,130,115,60,75,65,5,0,30
75,110,120,60,70,60,5,20,45
90,100,120,60,65,60,20,20,40
105,90,115,55,65,70,30,25,30
120,85,115,60,65,60,30,25,30
135,90,110,65,65,75,30,30,20
150,90,100,60,70,60,35,35,20
165,95,70,55,75,60,40,35,30
180,110,60,50,80,55,40,35,30
195,110,75,45,80,50,25,30,30
210,115,75,45,75,45,20,30,35
225,105,80,45,75,40,30,30,20
240,85,80,45,55,40,45,30,35
255,80,85,65,50,40,45,40,20
270,85,85,55,55,40,45,25,35
285,90,90,55,60,45,40,30,35
300,90,95,60,75,50,45,30,35
315,95,100,60,65,50,45,30,40
330,95,95,60,65,50,40,30,40
345,95,70,55,60,50,40,35,40
360,80,60,50,50,60,45,35,40
375,80,80,50,60,55,45,40,35
390,80,95,50,60,45,40,45,35
405,80,95,50,60,45,40,45,35
420,105,95,50,55,50,40,30,35
435,100,85,50,55,50,25,20,15
450,90,75,50,50,50,30,25,35
465,95,70,40,45,50,35,25,40
480,95,75,40,45,40,40,25,20
495,95,95,45,50,30,35,35,35
510,115,95,45,55,40,40,35,35
525,105,95,40,55,50,45,20,35
540,100,85,40,50,50,45,20,15
555,100,90,40,50,45,45,25,35
570,95,85,45,40,40,40,15,40
585,100,80,50,35,40,35,30,20
600,90,75,50,40,35,40,20,20
615,80,65,40,45,25,40,25,35
630,65,50,35,40,25,30,20,25
645,70,50,30,25,35,20,25,15
660,60,40,20,20,30,15,25,15
675,0,35,20,10,5,10,25,15
690,0,0,20,15,5,5,20,15
705,0,0,0,0,10,5,0,20
