時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,80,70,55,65,10,10,0,5
15,90,75,70,75,15,10,0,15
30,90,75,60,80,60,40,0,45
45,100,70,60,80,70,40,0,35
60,85,60,60,75,60,40,5,15
75,65,60,55,70,50,40,5,35
90,65,50,55,60,50,40,5,20
105,60,55,45,70,45,40,5,20
120,65,50,45,65,40,55,5,20
135,60,40,45,65,40,50,15,20
150,55,35,40,55,35,40,15,20
165,55,50,40,45,30,40,15,10
180,50,50,35,45,35,30,15,20
195,45,50,30,50,35,30,15,10
210,50,45,25,55,35,30,15,15
225,55,30,25,55,35,30,15,15
240,65,50,40,65,40,25,15,10
255,60,50,50,65,40,20,15,15
270,50,50,35,65,45,40,15,15
285,55,50,30,65,0,40,15,20
300,75,45,30,65,0,45,15,15
315,75,45,30,45,0,50,15,15
330,70,50,40,45,0,40,15,15
345,60,60,45,65,0,45,15,15
360,55,65,50,65,0,45,15,15
375,60,65,45,70,0,50,15,15
390,60,60,45,70,0,50,15,20
405,70,50,40,65,5,50,15,20
420,75,50,40,55,50,50,15,15
435,75,50,45,55,70,45,15,20
450,65,45,40,55,85,35,15,20
465,65,65,40,55,90,35,15,20
480,65,60,40,55,95,30,15,20
495,75,60,40,40,60,40,15,20
510,80,60,45,55,15,45,15,20
525,75,60,45,55,60,40,15,15
540,75,60,40,60,55,40,15,15
555,70,55,35,45,55,40,15,20
570,65,50,35,45,25,30,15,15
585,55,45,35,45,25,40,15,15
600,45,40,35,40,40,0,15,15
615,40,40,30,40,40,0,15,15
630,40,40,30,30,35,0,15,15
645,40,40,30,35,25,0,15,15
660,35,30,30,35,25,0,15,15
675,40,25,25,30,20,5,15,15
690,40,20,25,15,10,5,0,15
705,30,20,25,15,5,5,0,15
