時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,100,75,40,70,0,20,0,5
15,110,90,55,75,15,35,0,15
30,105,85,50,80,70,35,0,15
45,100,85,45,75,80,55,0,30
60,95,70,50,70,80,55,5,30
75,100,60,45,70,65,55,5,30
90,90,60,35,70,60,55,20,20
105,70,55,35,65,50,40,25,20
120,70,45,25,55,50,45,20,20
135,65,45,40,60,50,40,25,20
150,70,60,50,65,45,40,25,20
165,75,50,50,70,45,40,15,20
180,65,55,50,70,45,35,20,20
195,60,55,40,70,60,45,15,15
210,65,55,35,65,0,35,15,20
225,65,45,30,65,0,55,20,30
240,60,45,45,65,0,65,20,20
255,65,50,60,70,0,60,25,20
270,75,55,60,65,0,60,25,20
285,75,55,55,65,0,65,15,20
300,80,65,55,65,0,0,25,15
315,80,55,55,70,0,0,15,15
330,80,55,55,85,0,0,20,10
345,80,55,45,85,5,0,20,15
360,65,75,45,85,90,0,25,15
375,55,70,45,90,100,0,25,15
390,70,55,55,90,100,0,15,15
405,80,55,55,75,110,5,25,15
420,85,55,60,60,105,35,25,15
435,85,60,60,60,105,65,15,15
450,75,70,50,85,90,65,15,15
465,75,70,45,80,80,70,15,15
480,75,60,50,80,85,75,15,15
495,70,60,45,80,85,65,20,15
510,80,60,50,75,90,65,25,15
525,75,55,55,65,90,70,15,20
540,75,55,50,65,90,75,25,15
555,75,55,50,70,90,70,15,15
570,75,55,45,65,70,45,15,15
585,75,50,40,55,45,45,15,15
600,75,45,40,45,70,45,25,20
615,65,45,35,40,70,45,20,20
630,55,45,35,45,55,50,20,20
645,45,35,35,45,40,60,25,15
660,45,40,35,35,50,40,15,20
675,40,35,35,35,40,25,20,15
690,35,30,35,30,30,10,0,20
705,0,25,25,20,0,10,0,20
