時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,100,85,50,65,20,5,0,5
15,90,95,60,65,25,35,0,20
30,100,90,55,65,60,45,0,35
45,95,80,55,65,65,45,0,20
60,85,60,55,60,65,45,5,20
75,60,50,50,55,55,50,15,20
90,50,50,40,50,50,40,15,20
105,60,40,40,50,30,35,15,25
120,60,40,25,50,30,0,15,25
135,70,45,25,50,20,0,15,15
150,70,45,25,50,35,0,15,20
165,75,45,35,45,35,0,15,15
180,70,50,35,40,40,0,15,15
195,55,60,35,40,45,0,15,15
210,50,60,35,35,40,0,15,15
225,50,45,35,40,45,0,15,15
240,60,35,25,45,45,0,15,15
255,65,40,30,45,50,15,15,20
270,60,40,30,45,50,25,15,20
285,55,55,30,45,40,0,15,20
300,55,55,25,40,35,0,15,20
315,55,55,25,40,35,0,15,15
330,55,45,25,35,40,0,15,15
345,60,55,35,35,40,0,15,15
360,60,60,35,40,45,0,15,15
375,65,60,35,40,40,0,15,15
390,70,50,40,45,40,5,15,15
405,70,50,40,45,30,40,15,15
420,60,50,40,45,25,60,15,20
435,60,60,35,45,45,60,15,20
450,60,70,35,40,45,40,15,15
465,65,60,40,35,40,55,15,20
480,70,60,30,35,40,50,15,20
495,70,60,30,40,30,55,15,15
510,70,55,30,40,15,55,15,20
525,65,50,30,40,35,60,15,15
540,65,45,30,35,35,60,15,15
555,60,45,30,35,30,60,15,15
570,65,60,30,30,35,50,15,20
585,60,55,20,25,35,50,15,15
600,65,55,20,35,30,50,15,15
615,65,45,25,40,25,30,15,15
630,60,45,25,35,15,30,15,15
645,45,40,25,30,10,35,15,20
660,40,35,30,25,10,25,15,20
675,35,35,20,10,5,20,15,20
690,35,40,20,10,5,5,0,15
705,0,30,25,10,5,5,0,15
