時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,95,75,50,55,10,10,0,5
15,105,75,60,60,353,30,0,15
30,120,85,70,70,65,50,0,15
45,120,100,75,80,70,50,0,50
60,120,85,70,85,55,65,15,35
75,100,80,70,80,65,70,15,35
90,90,80,70,75,55,70,15,20
105,80,65,60,75,55,50,20,20
120,85,65,50,75,55,50,20,20
135,85,60,50,80,50,60,25,20
150,65,45,55,75,50,50,25,20
165,70,60,55,70,50,50,15,15
180,75,60,55,60,50,50,15,20
195,95,55,55,60,50,50,15,15
210,80,55,50,75,50,50,15,15
225,70,60,50,80,45,55,15,15
240,65,60,50,75,60,55,20,15
255,85,60,50,90,60,55,20,15
270,95,50,80,90,65,50,20,15
285,95,65,60,90,75,45,25,15
300,85,75,50,80,60,55,25,10
315,80,65,60,70,60,65,15,15
330,85,65,65,60,70,70,15,20
345,85,80,55,90,70,60,15,20
360,80,65,55,90,65,70,25,20
375,90,65,80,90,85,70,25,20
390,75,80,75,90,80,65,25,20
405,85,80,75,90,80,70,25,15
420,110,70,75,80,75,70,30,25
435,110,70,70,80,75,50,20,15
450,105,70,70,80,75,50,20,25
465,95,80,70,80,65,45,25,15
480,95,85,70,85,60,35,25,15
495,95,80,60,85,55,30,15,20
510,100,85,70,80,50,45,20,20
525,105,85,75,80,50,40,20,20
540,105,80,80,0,50,15,20,20
555,105,80,80,0,50,5,20,20
570,105,70,70,0,45,5,20,20
585,75,60,60,0,50,5,20,15
600,75,60,60,0,50,5,20,15
615,70,55,60,0,45,5,20,15
630,60,55,55,0,35,5,20,15
645,55,40,55,0,30,10,20,15
660,45,30,65,0,25,35,15,15
675,45,35,40,0,15,30,15,15
690,0,35,35,0,10,10,0,15
705,0,35,25,0,10,5,0,20
