時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,110,115,60,45,10,5,0,20
30,150,95,55,60,20,10,0,20
45,150,95,60,70,45,30,0,20
60,125,95,50,85,45,45,0,20
75,125,85,40,85,45,45,20,30
90,110,75,40,65,50,40,20,30
105,105,70,55,60,55,30,20,30
120,105,65,60,65,55,35,25,35
135,95,80,60,65,50,45,30,35
150,85,80,55,60,35,50,35,30
165,95,85,50,60,40,45,35,30
180,95,65,50,65,40,35,25,30
195,95,80,50,65,45,35,20,30
210,90,70,50,65,50,40,30,30
225,70,70,40,65,50,40,30,35
240,70,70,45,75,50,35,30,30
255,85,70,45,65,35,30,35,20
270,95,70,50,65,45,30,30,30
285,95,80,50,70,50,35,25,30
300,90,80,55,0,50,35,25,30
315,85,85,55,0,50,45,30,25
330,85,95,55,0,50,45,30,30
345,85,80,55,0,50,45,30,40
360,85,80,60,0,45,45,30,40
375,95,90,65,40,45,45,30,40
390,95,90,65,70,50,45,30,40
405,105,95,60,70,50,45,30,35
420,95,95,60,60,55,45,35,20
435,95,75,40,60,50,60,35,20
450,95,80,35,60,45,45,20,35
465,95,0,45,70,45,45,25,45
480,95,0,55,80,40,30,25,45
495,105,0,55,80,40,25,15,20
510,110,0,55,75,35,30,35,40
525,110,0,55,75,45,30,15,25
540,100,0,50,60,55,45,20,35
555,100,0,45,50,55,35,25,40
570,100,80,45,55,45,40,25,35
585,95,60,45,60,35,40,20,20
600,90,100,35,60,40,30,20,20
615,80,100,40,45,40,30,25,20
630,70,100,45,45,40,20,15,15
645,0,90,35,45,30,20,15,15
660,0,40,25,40,10,20,15,15
675,0,30,25,35,10,5,20,15
690,0,0,20,25,15,5,20,15
705,0,0,0,0,15,5,0,15
