時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,85,85,45,65,5,5,0,5
15,105,85,70,70,30,30,0,15
30,110,75,70,80,60,45,0,20
45,95,70,70,70,60,50,0,20
60,85,60,60,65,55,55,15,20
75,75,55,55,65,50,55,15,20
90,75,55,45,55,35,40,15,20
105,70,45,45,50,40,30,20,15
120,70,45,40,55,45,45,25,15
135,75,60,45,60,45,45,20,15
150,65,55,45,55,40,50,15,15
165,70,55,50,45,35,50,15,20
180,75,55,55,55,40,35,15,15
195,80,55,60,65,45,45,15,15
210,70,50,55,65,50,50,15,15
225,60,50,50,60,50,45,20,15
240,60,55,50,60,50,40,25,15
255,65,55,40,60,50,45,25,20
270,90,55,40,70,55,45,25,20
285,90,55,45,75,55,45,20,20
300,95,50,50,70,65,40,15,20
315,85,50,50,60,65,45,15,20
330,85,70,55,65,60,45,15,20
345,65,75,55,70,55,45,15,20
360,75,75,55,70,50,45,20,20
375,80,60,55,60,55,45,25,15
390,70,50,65,60,55,55,20,15
405,65,45,60,65,55,55,25,15
420,65,50,45,60,55,55,20,15
435,65,50,45,60,55,50,20,15
450,70,60,50,55,55,50,20,20
465,70,60,50,55,55,50,20,15
480,70,55,55,55,55,50,15,15
495,65,55,50,55,50,45,20,15
510,70,60,50,55,45,50,20,20
525,75,60,50,50,55,50,25,15
540,75,55,50,55,40,45,25,15
555,80,55,50,55,35,35,20,15
570,75,50,45,55,40,40,15,15
585,75,45,45,55,40,45,20,15
600,70,45,35,45,40,40,20,15
615,70,45,40,35,35,35,20,15
630,65,45,40,30,25,15,20,15
645,60,40,30,35,15,30,20,15
660,50,30,25,30,15,30,20,15
675,35,25,25,30,15,5,20,15
690,35,25,20,25,5,5,0,20
705,0,20,20,20,5,5,0,15
