時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,80,70,50,10,25,0,0,5
15,100,85,55,70,20,0,0,15
30,105,100,65,95,40,0,0,30
45,105,105,75,75,60,0,0,25
60,125,100,65,85,70,10,5,35
75,100,90,65,100,65,45,15,35
90,95,75,60,85,60,60,15,20
105,110,65,65,80,50,50,25,20
120,110,70,55,80,45,50,15,20
135,110,70,55,80,45,50,15,20
150,75,70,50,65,40,55,15,15
165,70,65,60,70,40,55,30,15
180,75,75,60,80,55,40,30,15
195,75,75,40,75,50,0,15,20
210,80,60,40,65,45,0,25,15
225,80,60,40,75,55,0,20,20
240,80,70,50,85,60,0,20,20
255,80,75,55,100,60,0,25,20
270,80,55,55,90,70,0,25,20
285,75,50,65,85,65,0,15,20
300,80,60,65,80,60,0,15,20
315,85,55,65,90,70,0,20,20
330,85,70,55,90,70,45,25,15
345,85,70,55,85,70,60,15,15
360,85,70,60,80,65,60,20,15
375,75,65,60,80,65,75,20,15
390,85,60,55,80,65,75,25,15
405,90,65,60,75,65,75,15,15
420,80,60,60,75,50,75,30,15
435,75,65,50,70,50,75,15,15
450,80,65,45,70,40,75,25,20
465,80,60,55,70,40,75,25,15
480,90,65,45,70,60,80,25,15
495,85,65,45,75,60,70,25,20
510,85,70,70,70,60,45,25,20
525,80,60,70,75,45,55,25,20
540,75,55,60,80,35,55,25,15
555,60,50,55,70,35,55,15,20
570,65,55,45,65,45,55,20,15
585,70,50,40,60,45,50,15,15
600,75,45,35,55,40,50,20,15
615,65,45,40,45,40,40,20,20
630,60,40,40,40,35,35,25,15
645,50,40,35,50,10,30,25,15
660,40,35,20,40,10,30,15,15
675,40,35,25,35,10,10,15,15
690,40,20,20,25,5,10,0,0
705,0,15,25,25,5,5,0,5
