時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,80,75,55,75,10,5,0,5
15,90,70,120,70,25,15,0,20
30,85,70,120,70,60,40,0,30
45,85,70,115,70,65,55,0,35
60,80,75,55,65,60,55,5,35
75,75,60,40,60,60,50,15,35
90,70,55,45,60,55,45,15,20
105,65,50,50,50,45,45,20,20
120,60,45,45,55,40,45,25,20
135,55,55,40,60,35,40,25,20
150,50,55,35,55,35,40,25,20
165,60,60,50,70,45,40,15,20
180,70,55,60,70,45,40,20,15
195,70,45,50,65,45,40,20,15
210,70,35,40,55,45,35,15,15
225,70,40,40,55,45,40,20,15
240,65,40,35,55,45,30,20,15
255,65,45,50,60,50,30,20,15
270,70,45,55,65,65,40,25,15
285,65,55,40,55,60,45,15,20
300,65,45,35,55,55,45,15,15
315,60,40,50,50,50,50,20,20
330,65,45,50,0,35,45,15,20
345,65,45,45,0,45,45,15,20
360,65,60,50,0,50,45,20,20
375,70,65,50,0,55,55,20,20
390,75,60,55,0,55,50,20,20
405,80,60,50,30,60,50,25,20
420,75,50,55,65,55,40,15,20
435,75,45,50,75,45,35,15,20
450,75,50,50,75,45,45,15,15
465,75,65,50,80,45,40,20,15
480,75,55,50,90,45,40,15,20
495,70,55,55,90,40,50,20,15
510,65,50,60,60,40,35,20,20
525,65,45,50,50,40,35,25,15
540,60,55,35,45,35,40,25,10
555,65,55,40,60,35,50,25,20
570,75,50,40,60,50,35,20,15
585,75,50,45,60,45,30,20,15
600,75,45,40,60,30,35,20,15
615,75,35,40,50,15,30,25,15
630,75,35,30,45,20,30,20,15
645,55,35,30,35,20,20,25,15
660,35,30,30,30,15,15,25,15
675,30,25,30,20,10,5,15,15
690,35,20,30,15,5,5,0,15
705,25,20,30,0,5,5,0,20
