時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,140,145,90,45,25,10,0,20
30,150,130,85,60,45,15,0,20
45,135,130,50,60,50,35,0,15
60,125,130,45,70,45,40,0,15
75,100,115,40,70,45,35,20,15
90,100,110,45,60,40,25,20,20
105,100,110,50,55,40,25,25,20
120,105,90,55,55,40,25,15,20
135,105,75,50,55,35,25,15,20
150,105,60,40,55,30,25,15,20
165,95,55,40,55,35,25,15,15
180,95,85,50,55,40,25,20,15
195,95,90,50,55,40,30,20,25
210,100,85,50,45,35,30,25,15
225,105,90,45,40,40,25,15,15
240,90,90,40,45,40,25,15,15
255,80,90,40,50,35,25,20,20
270,75,70,40,50,35,25,25,20
285,85,60,40,50,40,25,20,20
300,110,70,35,50,35,30,25,25
315,110,70,40,50,35,25,15,25
330,90,80,50,50,40,30,15,25
345,80,90,50,50,30,30,20,15
360,85,95,55,45,30,25,20,35
375,90,80,40,40,30,25,25,35
390,100,85,35,40,40,25,25,35
405,105,70,35,40,35,30,30,20
420,110,80,35,40,35,30,20,30
435,110,85,35,40,30,25,20,15
450,80,85,40,45,25,20,20,15
465,75,80,45,40,25,20,15,20
480,100,90,45,40,25,20,15,35
495,110,90,45,35,25,25,20,20
510,120,80,45,40,25,25,15,20
525,120,70,35,40,25,25,15,20
540,100,65,35,35,25,20,25,15
555,90,65,30,35,25,20,25,25
570,95,70,40,30,25,20,15,20
585,90,75,35,35,20,20,15,15
600,85,60,35,40,20,10,15,15
615,80,50,25,30,15,10,15,20
630,70,45,25,25,5,15,20,15
645,65,45,25,20,5,10,25,20
660,60,40,20,20,5,5,25,20
675,0,35,20,15,5,5,25,20
690,0,40,20,15,5,5,25,20
705,0,0,0,20,5,5,0,25
