時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,75,60,5,55,5,5,0,5
15,80,70,60,55,20,15,0,15
30,70,70,55,55,50,30,0,20
45,65,65,50,50,45,40,0,15
60,65,50,45,50,35,45,10,20
75,75,50,40,50,35,45,15,20
90,65,50,35,50,35,35,15,20
105,70,50,35,50,35,40,20,15
120,70,50,35,50,35,45,20,10
135,65,50,35,50,40,40,25,10
150,45,50,35,50,35,35,25,10
165,45,40,40,45,35,40,15,15
180,45,40,40,40,35,40,25,10
195,55,20,40,40,35,30,25,15
210,55,20,20,35,35,30,25,15
225,55,35,20,35,35,20,25,15
240,55,50,20,40,35,25,20,10
255,55,50,35,45,35,20,20,10
270,55,35,35,50,35,25,25,10
285,55,35,60,45,40,25,25,15
300,55,35,50,35,50,20,25,10
315,50,40,65,35,40,20,20,15
330,60,50,65,40,30,25,15,15
345,60,55,40,45,25,35,25,15
360,40,50,30,45,30,35,20,15
375,55,45,35,45,30,30,20,15
390,60,40,35,50,30,25,25,15
405,60,50,30,50,30,25,25,20
420,55,50,35,50,30,15,15,15
435,60,50,35,55,25,20,25,20
450,60,50,35,45,25,25,20,20
465,55,50,35,45,20,15,25,20
480,45,50,35,35,15,25,25,20
495,40,35,30,25,15,25,25,20
510,45,40,25,20,15,15,20,20
525,0,40,30,20,15,15,0,25
540,0,0,0,25,5,10,0,0
555,0,0,0,0,5,0,0,0
570,0,0,0,0,0,0,0,0
585,0,0,0,0,0,0,0,0
600,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,0
630,20,5,5,5,5,5,5,5
645,20,5,5,5,5,5,15,15
660,30,25,13,5,5,5,15,15
675,30,25,13,10,5,5,15,15
690,20,10,13,15,20,25,15,15
705,20,10,13,15,25,15,15,15
