時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,130,70,5,60,25,10,0,15
30,140,90,60,60,30,25,0,20
45,130,120,70,50,40,30,0,20
60,130,120,70,50,40,30,0,20
75,110,90,60,50,40,30,15,20
90,90,80,45,55,35,35,20,20
105,100,80,45,55,35,30,25,25
120,100,80,50,50,30,25,25,25
135,90,70,45,50,35,25,15,15
150,95,80,45,40,35,25,15,15
165,100,80,40,40,30,25,15,20
180,100,80,40,60,35,25,20,20
195,100,75,40,60,40,25,25,20
210,100,75,35,45,35,30,15,15
225,90,70,35,40,35,30,15,5
240,90,70,35,40,35,30,15,15
255,90,70,45,40,35,25,15,20
270,90,70,50,40,35,30,20,35
285,95,65,50,40,30,30,25,20
300,95,80,35,40,35,35,25,20
315,95,80,30,45,35,30,25,20
330,95,60,30,40,30,30,25,25
345,85,60,35,35,30,25,15,25
360,85,65,45,40,25,25,20,35
375,85,70,45,45,30,25,15,35
390,85,80,45,45,30,20,25,20
405,95,75,40,40,30,20,15,20
420,110,65,40,40,35,30,15,20
435,90,55,40,40,30,30,15,15
450,85,60,40,35,25,25,25,15
465,90,60,30,30,15,20,25,15
480,90,70,40,30,15,20,15,15
495,90,80,40,35,20,20,15,20
510,90,70,30,40,25,25,15,20
525,85,65,30,40,20,25,20,15
540,75,60,25,30,15,25,15,15
555,70,55,30,25,15,15,20,15
570,75,70,35,25,15,15,25,25
585,75,60,35,35,15,15,15,15
600,70,50,30,25,10,15,15,15
615,60,50,25,25,5,15,15,20
630,45,40,60,25,5,5,20,20
645,45,40,40,25,5,5,15,20
660,45,35,30,20,5,5,15,20
675,45,25,40,5,5,5,15,15
690,35,25,25,5,5,5,15,20
705,0,0,0,25,5,5,0,25
