時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,110,75,80,60,10,5,0,5
15,110,70,70,65,30,20,0,20
30,95,80,60,70,60,50,0,15
45,85,75,70,65,65,50,0,20
60,75,60,60,60,60,55,15,30
75,70,50,50,60,55,50,15,45
90,65,50,40,65,50,40,20,20
105,95,50,40,60,40,35,20,15
120,80,55,50,65,35,50,20,20
135,75,55,55,65,35,55,25,15
150,75,60,55,65,45,55,25,20
165,75,55,50,65,55,45,15,20
180,80,45,40,60,50,40,25,15
195,70,45,40,50,50,40,15,15
210,55,45,35,45,35,40,15,15
225,50,50,35,45,35,50,20,15
240,65,55,40,50,40,40,20,15
255,65,60,40,50,50,35,20,15
270,65,50,40,55,50,45,20,15
285,65,40,40,55,50,45,15,15
300,70,40,40,50,50,40,15,15
315,70,45,40,50,50,40,15,10
330,70,45,45,50,50,40,15,15
345,70,60,40,60,55,40,15,15
360,70,60,40,65,60,55,20,15
375,70,60,45,60,60,45,20,15
390,70,55,60,60,60,45,25,15
405,70,55,50,60,50,50,25,20
420,70,55,50,55,40,60,15,20
435,75,60,50,55,35,55,20,20
450,85,60,45,55,40,40,15,15
465,75,60,45,55,50,45,15,20
480,75,60,45,55,50,50,15,15
495,75,60,45,50,45,45,20,20
510,80,60,45,60,35,40,20,20
525,75,50,50,60,35,40,20,20
540,70,50,50,55,30,50,20,15
555,60,45,50,55,35,45,20,20
570,60,45,45,50,40,35,20,20
585,65,45,45,50,40,35,15,20
600,70,45,35,35,35,35,15,20
615,60,40,35,35,30,30,20,20
630,45,35,35,30,15,25,15,20
645,45,30,30,30,15,20,25,20
660,35,30,25,30,10,20,15,20
675,30,30,20,25,10,10,15,20
690,30,20,20,20,5,5,0,15
705,20,20,25,15,5,5,0,15
