時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,95,85,5,60,5,5,0,5
15,100,100,60,70,20,10,0,15
30,110,100,70,60,60,25,0,25
45,110,90,70,60,65,60,0,35
60,120,100,70,75,70,65,10,45
75,110,95,65,90,70,55,20,20
90,100,90,55,85,60,50,15,20
105,95,95,55,70,50,50,20,20
120,90,80,55,60,60,45,20,30
135,85,70,55,60,60,50,15,30
150,80,70,50,60,70,45,20,25
165,95,60,55,60,70,40,25,30
180,95,60,55,65,75,35,15,30
195,85,60,55,70,65,35,15,20
210,80,65,40,70,55,45,20,15
225,60,65,35,70,45,55,20,20
240,80,65,65,60,55,50,20,20
255,90,75,65,55,55,40,20,20
270,100,80,65,65,55,40,25,15
285,110,85,55,65,55,45,25,20
300,115,90,50,60,65,50,20,15
315,105,85,50,70,70,45,15,25
330,95,85,55,80,65,45,15,15
345,90,80,60,90,60,50,20,20
360,85,85,65,80,60,50,20,30
375,90,95,65,80,60,50,25,35
390,110,90,55,75,50,50,20,30
405,110,100,55,75,60,50,15,20
420,110,90,55,55,65,50,25,20
435,105,85,50,60,70,50,15,30
450,100,85,50,90,60,50,15,30
465,100,95,50,85,55,50,15,30
480,105,90,55,75,55,45,15,35
495,110,80,55,70,55,45,20,25
510,95,75,55,70,50,50,25,30
525,85,75,50,65,50,50,25,20
540,95,75,50,65,45,50,25,15
555,110,75,50,65,45,50,15,20
570,115,65,50,50,50,50,15,20
585,110,80,50,45,45,40,15,20
600,95,80,40,35,35,35,15,20
615,90,70,40,35,35,30,20,20
630,85,60,45,45,35,25,20,20
645,80,50,45,45,40,20,25,15
660,80,50,40,40,25,20,25,15
675,0,50,35,35,15,10,20,15
690,0,0,35,20,5,10,0,15
705,0,0,0,20,5,15,0,15
