時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,85,70,30,50,10,5,0,5
15,95,70,60,55,10,5,0,20
30,110,75,55,60,35,10,0,15
45,100,80,55,55,55,25,0,15
60,95,80,65,60,60,50,5,30
75,95,70,65,70,60,45,15,35
90,80,65,55,70,55,30,15,35
105,65,60,50,70,45,30,20,20
120,65,55,50,60,30,35,25,20
135,65,45,35,60,35,40,25,20
150,70,45,35,60,45,45,25,10
165,75,50,40,65,60,35,25,15
180,65,55,50,0,50,35,15,15
195,60,55,50,0,55,40,15,15
210,75,45,40,0,50,30,15,15
225,75,60,40,0,50,30,15,15
240,75,50,40,0,45,20,25,15
255,80,45,55,0,50,35,20,15
270,80,50,50,10,45,40,20,15
285,80,50,45,0,50,40,15,15
300,80,45,45,0,40,30,15,20
315,90,55,45,0,50,20,20,20
330,90,65,55,0,60,15,20,20
345,80,70,60,0,65,35,20,20
360,80,70,60,0,70,35,20,20
375,80,60,60,25,65,50,20,15
390,65,55,50,70,60,45,20,20
405,65,55,50,65,40,40,20,15
420,70,55,45,65,30,35,20,20
435,70,55,45,70,35,40,20,20
450,75,60,40,65,50,40,15,20
465,60,60,40,60,45,35,20,10
480,65,60,35,55,35,40,20,15
495,65,60,50,55,35,25,20,20
510,80,65,50,60,40,10,20,20
525,80,60,50,60,45,10,25,20
540,80,65,45,65,40,10,15,20
555,0,55,40,70,40,10,20,20
570,60,50,40,70,35,15,25,20
585,60,50,40,55,35,30,25,20
600,50,45,30,45,30,25,25,20
615,55,45,30,40,20,25,25,15
630,65,40,30,50,15,25,25,15
645,55,40,25,50,15,15,25,10
660,50,35,20,45,10,10,25,15
675,50,35,20,35,5,10,25,15
690,40,30,20,25,5,5,0,20
705,0,30,20,20,5,5,0,20
