時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,120,90,50,50,10,15,0,20
30,110,90,50,60,25,20,0,15
45,115,90,40,50,35,30,0,20
60,115,80,50,50,40,30,0,20
75,110,80,50,50,35,25,15,20
90,90,60,50,50,30,30,20,20
105,85,55,50,50,30,25,25,20
120,85,65,45,50,35,30,25,20
135,90,65,90,50,35,25,15,15
150,90,55,90,55,35,25,15,15
165,90,50,80,55,40,25,15,15
180,100,60,80,50,35,25,20,15
195,100,65,80,50,40,25,20,15
210,80,60,60,55,35,25,25,20
225,80,65,70,55,35,30,15,20
240,65,65,70,60,40,30,15,20
255,65,60,70,55,30,25,25,20
270,75,55,80,45,30,25,20,15
285,80,50,85,50,30,30,20,15
300,85,55,85,55,35,30,15,15
315,105,55,85,55,40,30,15,15
330,100,65,85,50,40,30,15,20
345,90,65,70,50,35,40,15,20
360,80,70,60,50,40,35,25,30
375,80,70,80,50,35,25,20,20
390,80,60,80,45,35,25,25,35
405,90,60,90,55,35,30,15,20
420,90,65,90,50,35,30,15,20
435,85,65,90,50,30,30,15,20
450,85,65,70,45,25,25,25,25
465,80,60,70,40,20,25,25,15
480,80,60,70,45,20,25,15,15
495,80,70,100,45,20,25,25,15
510,90,60,90,45,20,25,15,15
525,80,50,80,45,30,20,15,20
540,80,55,70,60,30,25,25,20
555,80,55,70,55,30,25,25,20
570,80,60,65,45,25,25,25,25
585,80,60,65,45,20,25,15,20
600,70,55,60,50,20,20,15,15
615,60,45,50,40,10,15,15,20
630,55,45,55,35,10,15,20,15
645,55,40,55,30,5,15,25,15
660,55,25,50,20,5,10,25,15
675,45,25,50,20,5,5,15,15
690,0,30,0,20,5,5,15,15
705,0,0,0,0,5,5,0,20
