時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,120,100,50,0,15,30,0,15
30,130,110,55,0,35,30,0,15
45,120,110,60,0,60,35,0,35
60,120,120,60,55,50,50,0,40
75,110,115,50,55,45,50,15,25
90,105,80,60,60,45,40,20,30
105,90,80,50,65,40,25,20,25
120,80,70,45,65,35,30,25,35
135,80,65,45,65,35,40,30,35
150,80,60,40,65,35,40,30,45
165,80,60,40,65,40,35,20,25
180,85,60,40,65,40,35,20,20
195,85,65,45,65,40,35,25,30
210,85,70,45,55,40,30,25,30
225,85,70,45,55,45,35,30,25
240,85,60,45,60,45,30,30,20
255,75,60,45,60,45,30,30,30
270,65,60,45,55,55,30,30,25
285,75,65,45,50,55,30,30,30
300,85,70,45,50,55,45,25,30
315,90,70,45,60,60,45,20,30
330,80,65,45,60,50,30,30,20
345,80,60,45,65,50,30,20,20
360,80,70,45,65,45,30,20,35
375,75,70,45,60,45,35,35,35
390,80,65,40,55,40,30,30,35
405,85,70,40,55,40,40,15,35
420,85,70,45,55,40,50,15,35
435,80,70,45,60,40,50,20,15
450,80,70,40,60,40,50,25,15
465,80,55,40,45,40,25,30,15
480,75,65,40,50,25,20,15,40
495,90,75,50,50,25,25,25,40
510,95,75,110,50,50,35,20,20
525,95,75,90,55,50,45,20,15
540,95,75,90,55,45,45,25,20
555,95,75,60,50,45,45,25,20
570,95,65,30,40,40,35,20,20
585,95,65,40,40,40,35,15,20
600,90,65,40,45,30,35,15,20
615,90,65,45,40,25,25,25,15
630,80,45,45,30,25,20,25,15
645,60,45,40,25,20,15,25,15
660,50,45,35,25,5,5,25,15
675,45,35,35,25,5,5,20,15
690,0,35,25,20,5,5,20,20
705,0,0,0,20,5,5,0,25
