時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,120,110,45,50,15,10,0,20
30,130,120,60,55,35,20,0,15
45,130,120,60,60,50,35,0,20
60,130,120,55,60,50,35,0,20
75,130,120,55,65,50,35,20,20
90,130,120,50,70,50,45,20,20
105,110,120,50,70,50,40,25,30
120,115,120,55,70,50,40,20,30
135,115,110,60,70,55,40,15,30
150,115,110,55,60,55,40,15,30
165,110,90,55,60,50,40,20,20
180,110,90,60,65,45,40,20,35
195,100,90,60,65,45,35,25,30
210,95,100,60,65,45,40,25,30
225,105,100,50,60,50,40,25,30
240,110,100,50,60,50,40,20,30
255,120,100,45,60,50,40,20,35
270,120,100,45,60,50,35,20,30
285,105,90,65,65,50,35,25,50
300,105,90,60,65,50,35,15,35
315,105,85,60,65,50,45,30,35
330,110,85,55,60,50,45,35,35
345,105,95,50,60,45,45,35,40
360,105,115,50,60,50,35,25,40
375,105,110,50,65,45,35,35,40
390,105,100,50,70,45,35,25,35
405,110,90,55,70,40,35,30,40
420,110,80,55,60,40,40,15,35
435,110,90,55,50,40,35,25,40
450,120,90,50,50,40,35,15,35
465,110,90,50,50,30,35,25,40
480,120,100,45,50,30,35,15,20
495,120,110,50,60,35,35,15,35
510,120,120,45,50,35,25,15,35
525,135,110,50,45,40,25,20,15
540,125,110,50,50,35,25,20,15
555,125,100,50,45,30,25,25,40
570,110,100,55,45,30,35,15,40
585,105,90,55,50,30,30,15,20
600,105,90,45,50,25,25,15,20
615,95,75,45,40,20,25,15,15
630,85,65,40,35,15,20,20,20
645,80,55,35,30,5,15,25,15
660,0,45,40,20,5,10,15,15
675,0,35,35,20,5,10,15,15
690,0,35,35,20,5,5,15,15
705,0,0,0,0,5,5,0,15
