時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,75,60,5,50,5,5,0,5
15,90,70,60,65,20,5,0,15
30,90,70,125,70,50,40,0,25
45,90,85,125,70,65,55,0,30
60,90,85,90,75,70,50,5,30
75,70,75,70,75,55,50,15,35
90,70,55,65,75,45,50,15,35
105,80,55,40,70,40,45,20,20
120,70,55,40,60,40,45,25,20
135,70,45,40,60,40,40,25,15
150,60,50,35,55,45,35,25,15
165,50,55,45,55,45,40,15,20
180,50,60,50,60,45,45,15,15
195,45,55,55,50,40,45,15,20
210,70,60,70,55,50,90,15,15
225,75,45,70,55,55,90,20,20
240,60,45,55,65,60,90,25,20
255,55,50,45,65,60,40,25,20
270,60,45,40,65,60,45,25,20
285,65,35,30,65,60,45,25,20
300,65,55,35,65,55,45,20,20
315,70,50,50,70,55,40,20,20
330,70,55,50,70,55,45,20,20
345,70,55,50,60,55,50,20,20
360,60,60,55,50,45,50,20,20
375,65,60,60,50,40,50,25,15
390,65,55,55,60,45,50,20,15
405,65,50,55,60,55,50,20,15
420,70,50,55,65,55,50,15,20
435,70,45,50,65,55,40,25,15
450,75,45,50,65,55,45,15,15
465,70,55,55,70,50,45,15,20
480,65,50,55,60,50,50,15,15
495,65,50,60,60,50,45,15,15
510,70,50,60,45,40,45,15,15
525,70,50,45,45,40,40,15,15
540,65,50,45,55,35,40,15,15
555,65,45,45,60,35,45,15,15
570,60,45,100,60,45,45,15,15
585,60,50,100,60,45,45,20,20
600,60,55,70,0,40,35,15,15
615,60,50,55,0,35,25,20,15
630,65,35,35,0,30,25,25,15
645,55,40,40,0,30,45,15,15
660,45,40,30,0,30,25,20,15
675,40,40,35,0,15,25,20,20
690,35,40,25,0,10,5,0,20
705,0,20,0,5,5,5,0,20
