時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,170,0,40,60,5,5,0,10
15,180,0,60,100,25,10,0,15
30,150,0,120,130,80,80,0,15
45,160,0,135,140,130,110,0,50
60,170,0,135,150,140,120,30,50
75,160,0,140,150,140,120,30,50
90,160,0,130,130,145,120,35,65
105,160,0,130,130,150,130,35,60
120,160,0,145,140,150,110,30,60
135,160,0,140,140,155,105,40,60
150,160,0,150,140,145,100,40,50
165,160,0,140,135,145,100,40,45
180,160,0,130,135,140,120,40,30
195,160,0,130,135,140,120,40,60
210,160,0,140,145,145,110,50,35
225,170,0,140,145,145,120,50,50
240,170,0,145,135,140,120,40,35
255,170,0,145,140,135,110,40,35
270,160,0,145,145,135,100,35,45
285,160,0,150,145,145,100,40,40
300,160,0,160,145,150,120,45,60
315,160,0,160,145,155,110,50,60
330,170,0,160,145,160,120,50,60
345,180,0,160,150,160,120,50,50
360,170,0,160,140,160,130,40,50
375,170,0,160,140,160,130,40,50
390,180,0,165,140,155,140,40,50
405,185,0,165,140,155,140,45,50
420,180,0,155,150,140,140,35,60
435,180,0,155,160,120,140,40,70
450,180,0,180,160,125,120,35,45
465,180,0,180,160,125,120,40,45
480,170,0,170,155,130,120,25,60
495,170,0,160,155,135,120,30,65
510,175,0,160,130,135,115,35,50
525,160,0,155,130,120,115,35,50
540,160,0,145,130,115,100,40,50
555,135,0,140,120,110,100,45,60
570,135,0,140,110,110,100,30,45
585,140,0,140,110,100,90,20,0
600,0,0,0,100,100,90,25,0
615,0,0,0,95,100,80,25,0
630,0,0,0,90,95,75,25,0
645,0,0,0,0,0,85,20,0
660,0,0,0,0,0,0,25,0
675,0,0,0,0,0,0,15,40
690,0,0,0,0,0,0,0,20
705,0,0,0,0,0,0,0,15
