時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,170,110,90,100,40,45,0,15
30,170,100,100,100,65,50,0,20
45,170,100,90,120,80,65,0,20
60,170,100,80,120,85,75,0,35
75,160,110,90,120,85,85,15,40
90,160,120,110,120,80,85,20,35
105,150,120,110,110,75,80,25,30
120,150,110,110,110,80,80,15,30
135,150,110,110,110,80,80,15,35
150,140,100,110,110,95,70,25,45
165,140,100,90,110,110,70,15,35
180,140,95,90,110,90,70,15,35
195,145,95,90,110,90,75,15,40
210,150,100,100,130,90,70,20,45
225,165,115,100,140,90,70,30,35
240,165,125,105,140,90,40,20,50
255,165,125,105,145,90,35,35,35
270,160,125,100,145,90,40,35,35
285,160,125,100,150,80,45,20,50
300,155,120,100,150,80,55,25,45
315,140,120,95,145,80,70,30,50
330,130,115,95,145,75,70,30,40
345,140,115,95,140,75,70,35,40
360,145,115,95,140,75,75,15,40
375,150,115,95,120,75,75,25,40
390,160,120,90,115,80,75,25,40
405,160,120,90,115,75,75,30,35
420,160,120,95,120,75,75,30,45
435,165,125,95,120,75,75,15,35
450,170,125,110,130,75,65,20,35
465,170,125,110,130,80,70,40,40
480,165,130,105,130,80,70,25,40
495,180,130,110,130,80,70,30,40
510,170,115,110,130,75,65,30,45
525,155,105,100,110,75,65,15,40
540,155,105,100,95,70,70,20,35
555,150,105,90,95,60,65,25,35
570,145,95,90,95,55,65,25,35
585,140,90,95,95,55,65,15,15
600,130,70,95,90,50,50,15,20
615,130,70,95,100,50,50,15,20
630,120,70,95,90,40,45,15,20
645,100,60,85,80,35,35,20,20
660,0,0,0,85,35,40,20,0
675,0,0,0,0,0,0,20,0
690,0,0,0,0,0,0,25,0
705,0,0,0,0,0,0,0,0
