時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,190,165,65,100,45,20,0,20
30,170,165,65,100,55,40,0,20
45,170,160,75,100,60,55,0,20
60,170,170,80,100,75,60,0,30
75,170,155,90,105,80,65,15,30
90,180,150,90,110,80,65,20,50
105,190,150,90,110,80,65,20,50
120,195,140,100,110,80,65,15,35
135,195,135,100,110,85,65,30,35
150,195,145,90,110,85,70,15,50
165,195,145,90,110,80,65,20,35
180,185,135,90,110,85,65,20,30
195,185,135,75,100,80,65,25,30
210,170,130,80,120,80,70,25,30
225,170,125,80,110,85,70,30,50
240,170,125,90,105,85,70,50,50
255,175,130,90,110,85,65,35,50
270,175,130,90,110,80,65,40,55
285,180,135,85,110,80,65,40,40
300,180,155,80,115,75,65,40,40
315,185,155,80,115,80,70,35,50
330,200,160,75,105,85,70,30,50
345,200,155,75,105,95,65,35,55
360,200,155,80,115,90,70,40,55
375,200,145,80,115,75,70,50,50
390,200,135,80,130,75,70,45,50
405,185,135,80,130,75,70,25,35
420,170,135,80,135,75,60,30,55
435,165,140,90,130,75,65,30,50
450,0,0,0,0,0,0,0,0
465,165,145,85,110,80,65,45,40
480,165,150,80,130,80,65,45,40
495,155,150,85,120,70,65,30,50
510,155,145,75,120,70,60,40,35
525,155,140,75,120,70,55,35,50
540,160,130,65,100,70,55,40,50
555,155,130,60,90,60,55,25,40
570,150,120,60,80,55,55,25,40
585,140,110,55,80,55,50,25,20
600,130,110,55,85,45,45,25,20
615,120,90,50,80,40,40,25,15
630,110,75,40,70,35,35,20,20
645,0,65,45,60,35,35,20,15
660,0,0,55,70,35,30,15,20
675,0,0,0,0,50,35,25,45
690,0,0,0,0,0,0,20,35
705,0,0,0,0,0,0,0,35
