時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,180,80,90,100,45,40,0,20
30,175,110,90,100,60,50,0,15
45,160,120,80,110,70,60,0,15
60,150,110,85,110,75,65,0,35
75,150,110,130,105,85,65,15,35
90,150,110,130,105,80,65,20,45
105,140,110,120,110,80,75,20,40
120,140,120,110,120,80,75,25,30
135,140,120,110,120,85,75,15,30
150,155,110,100,120,85,75,15,35
165,150,100,85,120,90,75,15,35
180,150,100,90,110,85,80,20,35
195,150,100,90,120,80,80,25,20
210,140,120,100,120,80,80,25,20
225,140,120,100,110,80,80,15,45
240,150,110,100,110,85,75,15,35
255,150,120,95,120,85,70,20,40
270,160,110,90,120,90,70,20,35
285,160,110,95,130,100,70,25,40
300,160,110,95,130,95,75,25,40
315,160,110,105,130,95,85,15,50
330,155,115,100,130,95,85,30,50
345,160,115,105,130,95,85,15,45
360,160,115,100,115,90,75,20,45
375,160,115,100,115,80,75,25,35
390,160,120,100,120,80,75,25,40
405,140,95,100,120,85,75,30,40
420,145,110,110,130,85,70,15,40
435,150,110,110,130,85,70,15,40
450,160,110,110,130,80,70,20,40
465,160,105,105,120,85,65,35,35
480,150,105,110,120,80,65,25,40
495,150,105,110,110,70,70,30,35
510,150,105,110,105,65,65,15,35
525,140,115,110,105,65,65,15,40
540,140,110,100,100,65,65,20,40
555,145,105,95,100,65,60,20,35
570,130,95,90,90,65,60,25,35
585,125,95,90,100,60,55,15,20
600,120,85,120,100,60,50,15,20
615,120,85,0,90,50,45,15,15
630,0,70,0,80,35,45,25,15
645,0,65,0,65,40,45,25,15
660,0,0,0,85,45,45,15,0
675,0,0,0,0,0,0,15,0
690,0,0,0,0,0,0,15,0
705,0,0,0,0,0,0,0,0
