時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,160,120,60,100,35,45,0,20
30,190,120,70,100,60,55,0,20
45,190,110,70,100,75,65,0,20
60,190,110,80,110,65,65,0,20
75,170,120,80,110,65,65,20,30
90,160,120,80,110,75,75,25,35
105,150,130,95,110,80,85,25,45
120,155,140,100,140,75,85,15,45
135,150,150,150,140,85,75,15,45
150,150,150,0,140,90,60,30,35
165,160,150,0,150,85,55,35,30
180,165,165,0,150,85,65,20,35
195,165,160,0,170,85,65,25,35
210,165,170,60,165,85,70,30,50
225,160,165,60,155,80,70,35,45
240,160,150,90,160,75,70,35,50
255,160,150,0,160,75,60,35,45
270,160,140,0,160,80,60,35,45
285,160,140,0,160,95,65,40,45
300,140,130,0,160,85,65,40,50
315,160,130,80,160,85,70,45,55
330,170,130,80,160,85,65,30,45
345,170,150,65,160,85,60,35,45
360,180,140,100,160,85,50,35,55
375,160,120,0,120,75,55,20,55
390,145,115,120,120,65,70,25,55
405,145,110,110,125,65,75,30,55
420,145,110,110,145,75,70,15,45
435,165,145,110,140,60,70,20,35
450,165,150,115,135,75,65,25,50
465,170,150,125,130,65,65,40,50
480,160,150,115,130,65,65,25,45
495,160,130,110,130,65,70,30,45
510,155,115,110,120,75,65,20,35
525,155,115,120,120,75,65,15,35
540,150,125,120,115,75,60,25,35
555,155,130,110,115,55,55,15,35
570,155,130,95,95,50,40,25,35
585,125,100,100,90,55,50,15,35
600,120,100,100,90,55,50,15,35
615,120,100,110,90,55,45,15,20
630,0,100,110,105,60,40,25,20
645,0,90,0,100,60,35,15,25
660,0,0,0,80,45,40,25,0
675,0,0,0,0,40,45,15,0
690,0,0,0,0,0,0,15,0
705,0,0,0,0,0,0,0,0
