時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,120,0,50,0,5,5,0,5
15,160,0,75,0,15,5,0,20
30,160,0,100,0,80,50,0,15
45,160,0,130,0,110,80,0,20
60,160,0,140,0,110,85,5,45
75,160,0,150,0,120,100,35,65
90,160,0,150,0,115,110,30,65
105,160,0,150,45,120,100,25,65
120,140,0,125,110,110,90,25,35
135,130,0,125,140,110,90,30,40
150,130,0,135,110,140,85,35,30
165,130,0,130,110,130,80,35,30
180,120,0,120,135,120,70,35,30
195,120,0,120,140,120,70,40,35
210,120,0,130,150,100,70,45,45
225,130,0,135,150,100,65,45,50
240,135,0,135,155,110,70,45,35
255,135,0,135,145,110,70,40,40
270,130,0,130,130,130,65,40,30
285,135,0,135,140,130,65,35,40
300,130,0,125,135,120,55,25,35
315,135,0,120,145,110,55,45,40
330,135,0,120,145,110,50,50,50
345,135,0,130,145,110,30,35,65
360,140,0,130,135,110,30,40,70
375,140,0,135,135,95,20,40,50
390,140,0,135,125,90,30,25,45
405,140,0,125,120,80,20,30,55
420,140,0,125,115,90,20,40,30
435,135,0,120,120,95,20,35,30
450,125,0,120,130,100,15,20,50
465,110,0,125,135,90,5,30,35
480,105,0,120,140,85,10,30,30
495,105,0,115,140,85,10,25,25
510,115,0,115,115,85,10,15,30
525,120,0,115,110,80,10,25,30
540,120,0,100,100,75,15,20,45
555,115,0,105,90,75,15,20,45
570,105,0,115,85,65,15,15,20
585,95,0,100,70,60,15,15,20
600,90,0,80,65,50,30,25,15
615,80,0,80,70,45,40,20,15
630,75,0,80,65,45,30,20,20
645,70,0,85,70,55,25,25,15
660,60,0,70,60,45,15,15,15
675,0,0,0,55,45,15,25,15
690,0,0,0,45,30,25,0,15
705,0,0,0,0,20,25,0,15
