時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,170,0,30,45,5,5,0,15
15,170,0,40,90,15,10,0,20
30,180,0,60,110,90,60,0,15
45,200,0,100,150,110,80,0,45
60,205,0,110,140,120,85,5,60
75,170,0,110,135,120,90,15,65
90,150,0,130,115,130,95,35,80
105,150,0,120,115,135,100,40,75
120,160,0,120,120,135,100,40,75
135,160,0,120,115,140,100,60,65
150,160,0,105,115,140,95,55,65
165,170,0,105,115,140,85,55,45
180,180,0,90,115,140,80,50,60
195,190,0,85,125,135,85,45,60
210,200,0,75,130,130,100,40,50
225,200,0,95,140,120,110,45,50
240,190,0,100,140,125,110,50,50
255,175,0,100,135,145,100,55,50
270,175,0,90,125,150,100,35,50
285,160,0,80,125,160,100,40,60
300,170,0,80,125,160,95,45,65
315,230,0,80,125,170,90,45,45
330,190,0,85,135,155,90,60,45
345,190,0,90,150,155,90,50,60
360,195,0,85,150,155,100,50,65
375,195,0,85,145,145,100,60,70
390,180,0,85,145,140,100,40,75
405,180,0,85,120,135,100,45,80
420,170,0,105,115,130,100,65,65
435,170,0,105,115,140,100,35,65
450,180,0,95,115,130,100,55,65
465,180,0,90,135,135,110,55,75
480,170,0,90,125,140,95,60,75
495,170,0,95,130,130,95,45,60
510,160,0,85,125,120,95,50,60
525,160,0,85,115,120,95,55,45
540,155,0,85,100,110,95,40,65
555,145,0,85,105,110,95,40,60
570,135,0,75,100,95,90,25,50
585,0,0,75,100,90,90,30,45
600,0,0,70,90,95,85,25,20
615,0,0,70,75,100,50,25,25
630,0,0,60,70,80,55,20,15
645,0,0,60,80,70,55,20,15
660,0,0,0,0,0,0,25,35
675,0,0,0,0,0,0,25,30
690,0,0,0,0,0,0,0,35
705,0,0,0,0,0,0,0,0
