時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,160,110,70,65,20,5,0,0
15,150,115,85,65,25,30,0,0
30,165,115,70,70,55,40,0,0
45,165,115,70,80,60,45,0,0
60,140,125,85,80,60,45,5,0
75,135,120,75,85,60,55,15,0
90,135,115,70,75,60,55,20,0
105,130,110,60,70,60,55,20,0
120,130,110,70,65,60,50,20,0
135,130,95,70,60,55,45,10,0
150,135,95,55,75,50,45,25,0
165,130,85,50,75,55,45,15,0
180,130,85,45,75,55,45,20,0
195,125,85,45,65,55,50,20,0
210,120,90,65,60,55,50,25,0
225,115,100,65,65,55,50,15,0
240,125,100,65,65,55,50,15,0
255,130,110,65,70,55,45,15,0
270,135,0,60,75,50,50,20,0
285,140,0,60,70,55,50,25,0
300,140,0,60,70,55,50,25,0
315,140,60,65,70,55,50,30,0
330,140,70,50,70,55,55,30,0
345,130,100,50,70,55,50,15,0
360,130,120,40,70,55,50,20,0
375,120,110,50,65,50,45,25,0
390,130,110,55,65,50,45,25,0
405,130,110,75,70,50,45,30,0
420,130,100,85,70,50,50,20,0
435,130,100,80,80,45,50,25,0
450,135,100,100,95,50,40,20,0
465,140,110,80,80,50,45,40,0
480,140,110,70,65,45,45,30,0
495,145,110,60,60,45,45,30,0
510,140,110,55,60,45,40,30,0
525,135,110,55,65,45,40,15,0
540,130,105,60,60,40,35,20,0
555,130,95,60,60,35,35,25,0
570,110,90,60,55,35,35,25,0
585,110,90,65,55,35,35,15,0
600,100,75,60,50,35,30,15,0
615,100,65,45,35,30,30,20,0
630,80,60,45,35,20,30,20,0
645,70,55,45,30,10,20,25,0
660,60,50,40,30,5,15,15,0
675,60,50,40,30,5,15,20,0
690,0,0,0,45,5,15,15,0
705,0,0,0,0,15,20,0,0
