時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,170,0,5,35,5,5,0,15
15,190,0,50,70,15,5,0,15
30,190,0,90,100,80,40,0,30
45,200,0,75,140,110,80,0,45
60,190,0,120,140,130,100,5,50
75,175,0,120,165,150,110,15,50
90,175,0,105,155,155,90,20,50
105,165,0,95,155,150,90,20,55
120,155,0,95,135,125,90,25,50
135,145,0,105,135,110,90,25,45
150,145,0,95,135,100,90,35,45
165,140,0,60,125,110,90,35,45
180,145,0,60,115,110,75,35,45
195,145,0,75,115,115,80,40,35
210,135,0,75,125,115,80,30,50
225,135,0,75,0,120,75,30,50
240,140,0,80,0,125,85,25,45
255,150,0,80,0,130,90,35,60
270,150,0,85,0,140,90,30,40
285,150,0,90,0,145,90,50,50
300,150,0,90,0,140,100,60,50
315,155,0,90,0,140,100,45,45
330,155,0,95,0,140,75,50,60
345,155,0,95,0,140,80,50,30
360,155,0,95,120,135,80,40,45
375,155,0,80,180,135,95,40,35
390,160,0,80,170,120,95,40,50
405,170,0,85,170,110,95,40,50
420,165,0,90,155,130,90,40,65
435,165,0,90,165,130,95,40,40
450,150,0,90,165,130,100,40,50
465,150,0,85,140,130,100,30,50
480,150,0,75,140,125,60,25,45
495,140,0,70,140,120,70,40,45
510,130,0,65,140,105,75,50,45
525,125,0,65,140,105,80,35,45
540,125,0,70,120,95,75,25,50
555,125,0,75,110,80,70,40,50
570,125,0,120,85,80,60,30,20
585,120,0,120,90,95,60,30,25
600,120,0,100,90,90,55,30,35
615,100,0,70,80,80,45,25,35
630,100,0,60,85,70,45,25,25
645,95,0,60,0,60,35,25,15
660,0,0,50,0,60,35,25,20
675,0,0,45,0,0,35,15,15
690,0,0,35,0,0,0,0,20
705,0,0,30,0,0,0,0,20
