時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,140,130,60,35,30,15,0,15
30,170,130,70,80,40,5,0,20
45,160,150,70,90,40,5,0,20
60,150,150,65,105,70,5,0,20
75,145,160,65,105,75,10,15,45
90,150,160,80,100,70,25,20,45
105,150,160,80,105,75,35,20,45
120,170,150,80,110,70,35,25,45
135,150,140,80,110,55,45,15,50
150,140,140,75,110,60,45,15,50
165,130,140,60,110,75,45,20,45
180,130,130,60,115,75,50,20,35
195,135,130,70,115,80,50,25,35
210,150,120,75,120,80,45,45,55
225,165,115,75,120,80,45,30,50
240,170,135,80,110,80,45,40,50
255,180,135,100,0,80,35,40,50
270,190,14,100,0,75,25,35,50
285,190,150,95,0,80,30,45,55
300,170,160,85,0,80,40,45,40
315,160,160,85,0,85,40,30,50
330,170,155,85,80,90,35,30,60
345,170,155,75,150,95,25,55,65
360,170,165,75,130,85,20,35,70
375,170,160,75,120,80,15,45,65
390,170,150,90,130,75,20,40,55
405,170,150,90,150,70,15,60,55
420,170,170,90,160,75,15,40,50
435,160,160,90,170,80,20,35,50
450,170,160,90,160,75,20,25,55
465,170,160,80,150,70,30,60,55
480,160,160,80,140,65,35,60,55
495,150,150,60,130,65,35,50,50
510,150,130,70,110,65,35,30,50
525,160,120,100,110,65,35,35,50
540,160,110,95,95,60,40,20,45
555,160,100,80,95,60,35,25,45
570,140,100,70,95,55,35,25,45
585,120,100,70,90,50,35,15,35
600,110,90,70,90,45,35,15,20
615,100,90,60,80,40,35,15,15
630,90,85,40,80,35,25,20,15
645,0,75,50,70,25,30,25,15
660,0,0,55,60,25,25,15,15
675,0,0,55,0,40,30,15,15
690,0,0,35,0,30,0,20,40
705,0,0,35,0,0,0,0,0
