時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,130,0,30,60,5,5,0,5
15,155,0,80,110,10,5,0,15
30,180,0,130,120,50,60,0,25
45,190,0,150,130,120,70,0,35
60,195,0,150,140,160,90,5,60
75,185,0,165,140,190,120,15,65
90,190,0,155,160,200,125,40,65
105,190,0,155,170,190,125,40,60
120,190,0,155,170,180,125,40,60
135,190,0,150,175,180,120,45,60
150,180,0,145,165,160,120,30,45
165,180,0,140,155,140,120,45,45
180,170,0,145,145,130,120,40,60
195,170,0,155,135,100,100,45,45
210,160,0,150,135,130,100,45,50
225,160,0,150,145,130,100,45,50
240,160,0,150,145,140,110,35,50
255,160,0,155,145,150,110,35,45
270,170,0,150,145,150,110,40,45
285,170,0,150,145,150,110,40,45
300,170,0,155,150,150,110,45,45
315,170,0,160,150,150,110,45,60
330,170,0,160,140,150,110,50,45
345,180,0,150,140,150,110,35,45
360,180,0,145,150,150,110,40,60
375,175,0,145,160,150,120,60,60
390,175,0,135,160,150,120,60,60
405,180,0,140,160,150,120,45,65
420,180,0,150,160,140,120,45,65
435,180,0,150,160,150,130,50,65
450,180,0,155,160,150,140,35,65
465,170,0,160,160,150,150,45,65
480,155,0,160,120,140,140,40,70
495,165,0,160,130,130,130,45,60
510,170,0,150,125,130,130,50,50
525,160,0,140,125,130,125,35,45
540,150,0,140,115,130,110,25,50
555,145,0,130,110,120,90,25,50
570,140,0,125,110,100,60,25,50
585,135,0,115,115,100,60,30,35
600,125,0,110,105,100,80,35,35
615,0,0,0,100,100,60,20,20
630,0,0,0,95,0,65,25,15
645,0,0,0,0,0,75,25,15
660,0,0,0,0,0,0,15,30
675,0,0,0,0,0,0,15,35
690,0,0,0,0,0,0,0,40
705,0,0,0,0,0,0,0,0
