時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,140,0,20,60,5,5,0,5
15,190,0,60,110,30,5,0,15
30,180,0,90,130,70,55,0,15
45,170,0,170,140,100,85,0,45
60,170,0,175,150,140,110,5,65
75,170,0,165,165,160,120,20,90
90,185,0,160,165,170,120,20,70
105,195,0,160,165,170,120,45,65
120,195,0,175,175,170,120,45,50
135,180,0,175,180,165,130,45,50
150,180,0,170,180,160,120,35,50
165,180,0,160,180,155,110,55,45
180,170,0,160,170,155,120,50,45
195,170,0,155,150,155,120,45,50
210,170,0,155,180,150,110,45,65
225,170,0,155,150,150,110,45,65
240,180,0,135,140,150,110,55,50
255,170,0,135,140,160,105,55,50
270,170,0,140,145,160,110,55,50
285,170,0,145,145,160,100,45,50
300,180,0,135,155,150,100,45,60
315,185,0,135,155,150,100,30,45
330,190,0,140,155,150,110,45,60
345,185,0,145,155,160,110,55,60
360,175,0,155,155,150,120,55,60
375,175,0,155,160,150,120,60,60
390,180,0,155,160,145,120,45,50
405,175,0,160,160,135,100,45,65
420,175,0,165,155,135,110,45,65
435,170,0,160,155,140,110,35,65
450,170,0,165,155,140,110,55,65
465,170,0,165,155,140,110,60,65
480,170,0,165,155,140,110,60,60
495,160,0,155,140,140,110,35,60
510,140,0,145,140,150,110,35,65
525,140,0,140,120,150,110,40,65
540,150,0,135,115,140,110,40,65
555,145,0,140,105,120,100,30,50
570,140,0,135,105,130,70,40,45
585,135,0,135,100,110,65,30,30
600,130,0,135,95,95,65,15,25
615,0,0,0,100,85,65,15,15
630,0,0,0,100,95,65,25,15
645,0,0,0,0,0,65,25,20
660,0,0,0,0,0,0,15,30
675,0,0,0,0,0,0,15,45
690,0,0,0,0,0,0,0,35
705,0,0,0,0,0,0,0,20
