時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,170,160,70,90,40,35,0,15
30,160,150,70,110,50,45,0,20
45,180,140,75,110,65,50,0,20
60,180,140,85,110,65,55,0,35
75,180,130,85,100,70,55,15,35
90,180,140,90,100,75,60,25,45
105,180,140,100,110,70,65,20,45
120,180,140,100,110,75,65,25,50
135,180,130,100,110,75,65,30,45
150,180,120,80,110,90,65,15,45
165,180,120,80,110,85,65,20,45
180,170,120,75,110,75,65,25,30
195,170,135,80,105,70,65,25,35
210,160,130,75,110,70,65,30,45
225,160,130,75,110,75,60,35,50
240,160,130,70,110,75,60,35,50
255,150,130,65,120,80,60,35,35
270,150,140,65,115,80,60,30,35
285,150,150,65,105,75,60,35,40
300,150,145,70,100,75,65,35,55
315,150,130,85,115,75,65,30,50
330,155,125,80,130,70,60,30,50
345,165,125,75,130,75,60,35,50
360,165,125,70,130,80,60,35,50
375,155,125,65,120,80,60,25,50
390,150,130,60,120,75,60,30,35
405,150,120,70,110,65,55,30,35
420,150,120,75,110,65,55,30,40
435,150,115,75,105,65,55,15,55
450,155,115,70,105,65,60,20,50
465,160,125,65,115,65,60,40,40
480,150,130,65,120,65,60,25,40
495,150,160,65,120,65,50,30,50
510,140,160,75,120,65,45,10,45
525,130,150,75,105,60,50,20,40
540,130,150,75,105,60,50,15,50
555,145,130,65,105,55,50,20,40
570,135,110,60,90,55,50,30,45
585,130,100,55,60,45,45,20,35
600,120,90,55,65,35,45,20,20
615,120,80,50,75,35,40,20,15
630,110,70,35,70,30,30,20,15
645,95,65,35,60,25,30,25,15
660,0,0,50,65,30,30,15,0
675,0,0,55,65,0,35,15,0
690,0,0,40,0,0,0,15,0
705,0,0,30,0,0,0,0,0
