時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,200,130,80,100,55,40,0,15
30,190,130,80,110,65,45,0,20
45,180,120,100,100,75,55,0,15
60,180,130,120,130,80,70,0,20
75,160,130,120,130,95,75,15,35
90,150,130,120,140,90,75,20,45
105,150,140,100,140,85,75,20,40
120,155,145,90,130,85,75,15,35
135,155,140,80,130,85,70,15,35
150,150,160,80,0,80,65,15,35
165,150,140,85,0,80,65,15,35
180,140,130,85,135,75,70,20,35
195,140,130,85,135,75,70,20,40
210,140,105,100,110,75,70,25,20
225,150,85,100,110,80,70,25,40
240,150,120,90,120,75,70,25,40
255,150,120,90,120,70,70,15,35
270,165,130,85,120,75,70,25,45
285,165,130,85,140,75,70,25,35
300,140,110,85,150,80,70,25,35
315,140,110,100,130,80,70,35,45
330,140,110,100,130,80,65,30,40
345,150,130,100,140,75,70,15,40
360,160,140,90,140,75,70,20,55
375,170,140,90,150,75,70,25,20
390,170,130,80,150,75,70,25,35
405,160,130,80,150,75,70,30,20
420,150,130,80,150,75,70,30,50
435,150,130,80,140,75,70,15,35
450,160,130,95,140,75,70,20,40
465,160,135,90,140,75,70,40,40
480,150,135,100,140,75,70,25,20
495,150,120,100,130,75,70,30,35
510,140,120,100,120,70,70,15,40
525,140,110,100,110,65,70,15,35
540,140,110,100,100,65,70,15,35
555,140,100,80,90,65,60,20,40
570,130,100,70,90,65,55,25,35
585,120,90,65,90,60,55,15,20
600,120,85,70,95,45,55,15,20
615,120,85,65,90,40,40,15,20
630,0,80,65,80,40,45,20,20
645,0,70,65,80,40,45,25,15
660,0,0,0,0,40,45,15,0
675,0,0,0,0,0,0,15,0
690,0,0,0,0,0,0,15,0
705,0,0,0,0,0,0,0,0
