時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,180,0,30,70,5,5,0,10
15,210,0,70,150,35,20,0,10
30,170,0,115,170,125,90,0,20
45,185,0,150,160,140,120,0,25
60,195,0,170,140,130,120,25,60
75,195,0,160,140,145,110,15,65
90,195,0,160,150,160,120,15,60
105,190,0,150,150,170,130,20,65
120,185,0,145,150,170,140,40,65
135,180,0,145,150,170,145,50,65
150,180,0,145,150,175,130,45,50
165,170,0,140,150,170,130,35,35
180,170,0,140,150,175,110,35,50
195,170,0,150,150,170,110,50,50
210,170,0,160,150,160,115,40,50
225,170,0,160,150,135,125,45,45
240,160,0,160,150,135,140,35,45
255,150,0,155,150,150,140,50,45
270,160,0,155,150,160,130,55,35
285,170,0,155,150,165,130,40,50
300,180,0,155,160,165,130,50,45
315,180,0,155,160,165,170,50,50
330,190,0,155,160,160,150,50,60
345,190,0,160,160,160,150,35,65
360,190,0,160,160,160,145,35,65
375,190,0,160,165,160,145,45,65
390,190,0,155,165,160,140,45,60
405,190,0,160,170,155,130,50,60
420,185,0,165,170,140,130,40,65
435,185,0,180,160,140,130,35,65
450,185,0,180,160,140,130,40,65
465,170,0,180,160,140,125,40,60
480,170,0,170,150,120,120,40,60
495,170,0,160,140,130,120,40,65
510,170,0,170,140,125,120,40,50
525,170,0,170,150,125,110,35,60
540,160,0,160,140,120,110,30,60
555,150,0,160,120,110,100,30,60
570,140,0,150,110,100,85,30,45
585,130,0,150,110,90,85,30,30
600,0,0,0,110,95,80,20,30
615,0,0,0,100,95,80,15,30
630,0,0,0,110,0,80,20,20
645,0,0,0,0,0,80,25,20
660,0,0,0,0,0,0,25,35
675,0,0,0,0,0,0,15,30
690,0,0,0,0,0,0,0,20
705,0,0,0,0,0,0,0,20
