時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,150,0,60,70,0,5,0,15
15,170,0,90,110,0,20,0,15
30,190,0,140,200,0,80,0,15
45,195,0,150,200,0,130,0,45
60,200,0,170,160,0,120,10,60
75,200,0,170,150,0,130,15,65
90,190,0,160,140,35,160,35,50
105,180,0,170,140,160,160,40,50
120,170,0,150,140,190,130,50,45
135,180,0,150,145,200,120,50,50
150,170,0,145,150,180,100,50,60
165,175,0,145,150,180,100,55,45
180,160,0,140,150,180,130,55,55
195,160,0,135,160,180,130,40,45
210,165,0,140,160,170,130,50,45
225,185,0,155,160,170,140,0,65
240,195,0,160,160,160,140,70,65
255,195,0,160,150,180,140,70,50
270,190,0,160,150,180,130,70,65
285,170,0,175,140,190,130,40,60
300,170,0,165,140,190,120,65,60
315,185,0,165,160,170,130,60,50
330,185,0,150,165,170,130,60,60
345,185,0,150,155,170,120,60,60
360,190,0,140,155,170,120,40,60
375,190,0,140,150,170,120,45,75
390,190,0,145,150,175,120,60,75
405,190,0,155,145,150,120,50,65
420,175,0,165,135,145,120,50,65
435,175,0,165,135,140,120,40,50
450,175,0,180,135,135,110,40,65
465,175,0,180,135,135,100,40,60
480,180,0,165,135,145,110,45,50
495,180,0,155,135,140,120,45,60
510,175,0,150,135,135,120,50,60
525,165,0,140,120,130,110,40,60
540,160,0,140,120,110,100,40,50
555,150,0,135,110,110,90,25,45
570,150,0,135,105,120,70,25,50
585,135,0,130,95,125,70,30,20
600,0,0,120,90,0,70,30,35
615,0,0,0,85,0,70,25,20
630,0,0,0,90,0,70,20,15
645,0,0,0,0,0,70,25,15
660,0,0,0,0,0,0,25,30
675,0,0,0,0,0,0,25,45
690,0,0,0,0,0,0,0,35
705,0,0,0,0,0,0,0,25
