時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,200,180,65,90,40,35,0,20
30,180,160,90,100,60,45,0,20
45,180,160,90,110,70,55,0,35
60,170,160,90,120,75,70,0,30
75,160,160,90,110,80,70,15,30
90,160,150,90,110,80,65,20,45
105,170,150,100,120,80,65,20,45
120,180,150,95,125,80,70,25,45
135,180,140,95,125,80,70,30,30
150,180,135,95,125,85,70,30,45
165,180,140,95,120,85,75,35,35
180,180,140,85,120,85,70,25,35
195,180,130,80,120,85,70,25,35
210,160,120,90,120,90,75,25,40
225,160,130,90,110,90,75,30,50
240,160,130,90,110,95,75,30,50
255,160,130,85,120,95,75,35,35
270,160,130,85,120,95,75,25,45
285,160,140,80,120,95,75,25,40
300,170,140,80,125,90,75,25,40
315,170,140,90,125,80,75,30,50
330,170,140,90,130,75,80,30,50
345,180,140,90,125,85,80,35,40
360,160,145,90,120,90,75,40,50
375,150,145,90,120,90,75,30,40
390,150,135,100,120,85,75,40,40
405,155,120,90,130,85,80,30,40
420,160,110,90,140,85,75,30,40
435,160,120,90,140,85,75,25,50
450,165,130,95,140,85,75,55,50
465,170,140,90,130,80,75,45,50
480,170,150,90,130,70,70,40,35
495,160,150,90,125,60,75,30,45
510,160,150,95,125,70,70,30,50
525,160,140,95,110,70,70,35,50
540,160,125,85,100,70,65,35,40
555,150,120,80,100,70,65,25,40
570,140,115,80,90,65,60,25,40
585,130,100,75,90,60,55,15,35
600,125,90,65,85,55,55,15,20
615,110,80,65,80,50,50,20,20
630,0,80,65,75,45,40,20,15
645,0,70,60,70,35,40,25,15
660,0,70,65,75,35,40,25,15
675,0,0,0,0,0,45,15,35
690,0,0,0,0,0,0,20,35
705,0,0,0,0,0,0,0,0
