時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,170,160,60,110,50,15,0,30
30,200,170,70,85,55,40,0,35
45,200,160,70,85,65,50,0,35
60,200,160,80,100,70,55,0,35
75,190,150,90,120,75,60,20,45
90,190,150,90,120,75,65,20,45
105,190,150,80,120,75,65,25,45
120,190,150,80,120,80,55,25,45
135,180,150,70,120,80,60,30,30
150,170,150,70,110,80,65,30,40
165,150,140,70,120,80,70,30,40
180,150,135,65,115,75,70,30,40
195,0,0,0,0,0,0,0,0
210,150,145,75,105,70,55,25,35
225,150,140,75,95,70,60,30,55
240,145,140,60,105,70,65,30,50
255,155,130,65,120,70,60,35,30
270,155,140,70,125,75,60,35,30
285,165,140,70,120,75,60,40,30
300,165,140,60,95,75,60,25,50
315,160,140,60,110,75,65,30,40
330,150,140,60,120,80,65,30,40
345,160,130,65,120,80,65,35,40
360,180,160,60,120,75,60,20,40
375,170,140,60,115,75,60,40,50
390,160,135,65,105,75,60,40,45
405,150,135,55,100,75,60,30,35
420,150,140,55,100,70,55,30,50
435,150,140,60,100,65,55,30,40
450,150,140,65,105,60,55,20,40
465,150,140,65,115,65,55,40,40
480,150,135,60,95,60,50,40,35
495,150,135,60,95,60,50,30,50
510,150,125,60,100,60,50,35,50
525,150,125,60,100,65,50,35,40
540,140,120,60,95,65,45,20,40
555,140,120,60,90,55,45,20,35
570,130,120,60,85,50,40,25,40
585,120,110,50,80,45,35,10,20
600,110,90,40,75,45,30,10,30
615,110,90,35,70,40,25,15,30
630,110,90,25,60,25,25,20,15
645,0,60,30,55,25,25,25,20
660,0,0,50,70,30,25,25,0
675,0,0,35,0,40,25,10,0
690,0,0,35,0,0,0,15,0
705,0,0,25,0,0,0,0,0
