時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,160,65,65,75,30,30,0,15
15,170,70,70,90,35,40,0,20
30,170,90,80,95,60,45,0,15
45,180,110,90,100,65,60,0,20
60,170,110,90,95,70,65,15,15
75,145,110,90,95,75,70,15,20
90,145,110,90,100,80,70,20,35
105,140,100,100,100,85,70,25,35
120,140,100,100,95,75,65,25,30
135,150,100,90,95,75,70,15,30
150,150,90,90,100,80,70,15,35
165,150,90,100,100,75,70,20,35
180,140,100,80,100,75,70,15,35
195,140,100,90,110,80,70,20,20
210,140,100,90,110,80,70,25,20
225,150,100,100,100,75,65,25,35
240,150,100,95,110,70,70,15,35
255,170,100,95,120,75,70,20,40
270,160,110,95,110,75,70,20,45
285,150,100,90,100,80,70,20,30
300,145,100,85,100,75,65,25,30
315,145,100,85,105,80,70,25,45
330,150,110,90,110,80,70,30,45
345,160,110,100,130,75,70,15,35
360,170,120,90,130,75,70,15,35
375,160,120,90,130,80,65,25,45
390,150,110,85,120,80,65,25,30
405,155,110,85,110,70,65,25,35
420,155,110,100,110,70,65,15,45
435,155,110,100,110,65,65,20,30
450,165,110,105,115,80,65,25,30
465,165,110,105,115,80,65,40,35
480,170,110,100,120,80,65,25,35
495,170,110,100,120,80,65,30,35
510,150,110,105,110,75,65,15,45
525,150,100,105,105,65,60,15,40
540,140,100,100,100,60,60,20,30
555,140,100,95,110,60,60,20,35
570,140,90,90,110,60,60,25,35
585,140,90,90,100,60,55,15,20
600,120,80,85,90,50,45,15,20
615,110,65,90,80,40,45,20,20
630,0,60,90,75,25,40,20,15
645,0,40,85,70,30,40,25,15
660,0,40,0,75,30,25,15,0
675,0,50,0,60,25,35,15,0
690,0,0,0,0,45,0,20,0
705,0,0,0,0,0,0,0,0
