時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,170,90,75,0,50,45,0,15
15,180,90,85,0,65,50,0,20
30,160,100,95,35,65,55,0,15
45,150,140,95,90,65,55,0,15
60,170,130,100,100,65,55,15,20
75,185,120,110,100,70,60,15,20
90,175,100,110,110,75,65,20,35
105,160,100,110,110,80,65,25,35
120,150,100,95,120,80,70,25,35
135,140,100,85,120,80,70,15,30
150,130,100,85,110,75,70,15,30
165,130,100,85,110,75,65,15,30
180,135,100,85,110,75,65,20,30
195,150,95,90,100,75,65,25,35
210,150,95,90,100,75,65,15,20
225,150,95,100,110,75,65,15,35
240,150,115,95,115,75,70,15,35
255,150,120,95,115,75,70,20,30
270,140,115,90,115,80,65,15,35
285,140,110,90,115,75,65,20,30
300,145,100,90,115,75,70,15,30
315,145,100,90,110,75,70,30,35
330,140,120,100,120,80,70,30,30
345,140,120,90,120,70,70,15,35
360,170,110,90,120,70,70,20,35
375,170,110,120,120,70,70,25,35
390,160,100,110,120,70,65,25,35
405,155,100,90,120,70,65,25,40
420,150,95,95,120,70,65,20,45
435,160,105,95,120,70,60,15,45
450,155,110,95,125,65,60,20,30
465,155,120,95,125,65,65,40,50
480,155,120,95,120,65,60,25,35
495,155,120,105,110,65,60,15,35
510,150,110,110,110,60,60,15,30
525,150,100,110,105,55,60,15,40
540,150,95,105,105,55,60,25,40
555,150,90,100,105,55,60,20,30
570,140,90,110,105,55,55,25,30
585,140,90,110,95,50,45,25,20
600,120,70,80,95,50,50,10,20
615,120,60,85,85,45,45,20,20
630,120,55,75,80,35,35,20,15
645,0,55,75,75,35,35,25,20
660,0,60,0,60,30,35,15,0
675,0,55,0,60,25,30,15,0
690,0,0,0,0,0,0,15,0
705,0,0,0,0,0,0,0,0
