時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,175,100,90,0,60,45,0,15
15,170,120,100,0,70,55,0,20
30,160,130,100,0,75,70,0,15
45,155,130,160,0,80,70,0,20
60,155,130,170,0,80,70,15,25
75,140,110,150,60,80,70,15,35
90,140,110,140,120,75,75,20,35
105,140,110,140,120,70,70,25,30
120,140,110,100,130,75,70,25,30
135,150,100,90,130,80,70,15,30
150,140,100,90,120,90,70,15,30
165,130,100,90,110,85,70,15,30
180,120,110,100,110,85,70,20,30
195,130,110,100,110,80,70,20,30
210,135,100,90,110,85,70,25,20
225,140,100,90,110,80,70,25,35
240,140,90,100,110,80,70,15,35
255,140,100,100,110,80,65,15,30
270,140,100,100,120,75,65,20,35
285,140,110,100,140,70,70,25,30
300,130,110,90,140,65,65,25,45
315,130,110,100,140,70,70,30,35
330,140,120,100,125,75,70,15,35
345,140,130,100,130,75,70,20,50
360,140,140,100,140,80,70,25,35
375,150,120,100,130,75,65,15,35
390,150,120,95,130,80,70,25,50
405,150,100,95,120,80,70,15,35
420,160,90,95,130,75,65,15,50
435,165,110,100,130,75,65,20,35
450,160,120,100,130,60,65,20,35
465,160,120,100,120,60,65,35,35
480,170,90,110,120,60,65,25,45
495,170,100,110,120,60,60,25,35
510,150,100,110,130,65,60,15,40
525,140,95,110,110,60,60,20,35
540,130,95,85,100,60,60,25,35
555,130,90,85,110,55,60,25,35
570,135,85,90,100,55,55,25,35
585,125,80,90,90,50,50,20,30
600,115,75,90,100,40,45,15,20
615,110,70,80,90,30,40,20,15
630,110,70,75,80,40,35,15,20
645,90,60,75,70,25,30,20,15
660,0,55,0,60,25,30,25,0
675,0,0,0,0,20,25,10,0
690,0,0,0,0,0,0,10,0
705,0,0,0,0,0,0,0,0
