時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,160,140,65,85,45,30,0,15
30,180,140,90,95,55,45,0,15
45,170,130,90,95,65,60,0,20
60,190,130,75,120,65,65,0,20
75,170,130,80,115,80,65,20,35
90,160,130,90,110,80,65,25,40
105,0,0,0,0,0,0,0,0
120,160,125,90,105,75,75,15,30
135,150,135,90,110,85,75,15,30
150,155,130,85,105,80,70,15,40
165,155,120,90,105,80,65,20,30
180,160,130,80,110,80,65,25,35
195,160,120,75,110,75,70,25,35
210,150,100,75,110,80,70,25,35
225,140,90,95,110,80,65,25,35
240,160,120,90,105,80,65,30,45
255,160,130,85,105,80,65,15,45
270,150,120,90,120,75,70,15,45
285,150,120,80,120,75,70,30,30
300,160,120,80,120,80,70,35,40
315,160,140,90,120,75,70,30,40
330,150,130,90,120,75,70,30,40
345,150,130,100,110,80,70,35,35
360,150,140,100,140,80,70,35,50
375,150,120,100,140,80,70,20,40
390,150,110,90,140,70,70,30,35
405,150,130,80,130,70,70,30,35
420,160,130,90,130,70,65,30,50
435,170,130,90,120,70,65,25,50
450,170,130,90,120,70,60,20,40
465,170,130,80,120,65,55,40,40
480,150,130,80,110,65,60,25,45
495,130,130,80,100,60,60,30,50
510,135,130,90,100,60,65,30,45
525,145,130,90,100,60,60,15,35
540,150,130,85,95,60,50,15,40
555,160,130,75,80,60,50,20,35
570,150,120,70,70,55,45,20,35
585,130,110,70,60,50,40,25,35
600,120,100,70,65,40,40,25,25
615,105,90,60,85,40,35,20,15
630,100,75,60,65,30,25,25,15
645,0,60,45,65,30,25,25,20
660,0,0,60,70,25,40,25,0
675,0,0,0,0,40,40,15,0
690,0,0,0,0,0,0,20,0
705,0,0,0,0,0,0,0,0
