時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,120,0,30,55,5,5,0,5
15,150,0,50,80,10,5,0,15
30,180,0,80,85,50,10,0,20
45,150,0,105,105,110,65,0,35
60,155,0,120,120,130,85,15,45
75,155,0,135,140,130,85,20,50
90,155,0,150,140,120,80,15,65
105,155,0,155,140,125,80,40,80
120,180,0,170,155,140,80,50,80
135,180,0,170,150,140,80,45,70
150,180,0,160,145,145,80,50,60
165,165,0,125,140,145,85,50,45
180,165,0,125,140,145,80,55,45
195,150,0,125,140,140,80,55,60
210,150,0,125,155,145,85,40,75
225,150,0,120,160,145,85,50,75
240,150,0,130,160,145,100,30,65
255,150,0,140,145,140,105,35,50
270,150,0,130,145,130,120,40,50
285,150,0,130,130,130,120,40,55
300,160,0,120,140,130,120,50,65
315,175,0,120,150,140,120,45,80
330,175,0,130,150,145,120,45,75
345,185,0,140,165,160,120,50,60
360,180,0,140,165,155,120,55,60
375,160,0,140,165,145,120,40,60
390,170,0,130,160,140,110,45,65
405,170,0,150,160,145,110,45,65
420,170,0,180,150,155,95,50,65
435,180,0,165,160,155,90,50,65
450,170,0,150,150,150,95,40,60
465,160,0,150,150,155,100,45,60
480,160,0,150,160,145,100,40,70
495,160,0,150,150,140,100,45,60
510,160,0,140,140,135,100,30,60
525,160,0,130,130,140,100,35,50
540,150,0,130,120,130,100,35,50
555,140,0,120,110,115,100,30,35
570,140,0,120,110,115,100,25,35
585,130,0,115,100,115,80,15,30
600,120,0,110,90,105,60,15,30
615,115,0,110,90,95,60,15,15
630,0,0,0,95,90,60,20,15
645,0,0,0,0,0,65,20,20
660,0,0,0,0,0,0,15,30
675,0,0,0,0,0,0,15,20
690,0,0,0,0,0,0,0,20
705,0,0,0,0,0,0,0,25
