時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,160,160,55,70,35,10,0,15
30,170,170,55,70,55,25,0,20
45,170,160,75,90,65,30,0,20
60,160,160,75,110,65,40,0,35
75,150,160,80,110,65,45,20,40
90,150,160,80,110,70,50,15,50
105,0,0,0,0,0,0,0,0
120,160,140,90,110,80,50,25,50
135,0,0,0,0,0,0,0,0
150,160,140,85,110,75,45,40,35
165,160,150,85,110,75,50,35,45
180,160,160,85,110,70,55,35,40
195,160,145,65,120,70,55,35,45
210,165,145,60,120,70,55,45,50
225,170,145,80,120,70,55,45,50
240,170,145,70,120,70,50,35,40
255,170,130,70,120,70,50,35,35
270,140,130,70,130,70,50,35,40
285,150,130,70,130,70,55,25,40
300,150,130,70,130,70,55,25,40
315,150,130,70,110,70,60,30,40
330,170,130,75,110,70,60,30,50
345,180,140,70,110,70,60,30,50
360,190,150,60,110,80,60,30,40
375,200,150,60,110,80,55,30,35
390,180,140,70,110,75,60,30,35
405,180,140,80,120,75,60,30,40
420,170,150,70,110,75,55,35,35
435,170,150,70,100,75,55,30,35
450,160,150,65,100,75,55,20,45
465,160,140,65,100,75,55,45,50
480,155,145,70,85,75,55,40,45
495,145,135,65,90,65,55,35,45
510,145,135,65,100,65,55,30,45
525,150,135,65,100,65,60,35,45
540,150,140,70,100,0,65,20,35
555,145,135,70,85,0,70,25,45
570,135,125,60,85,0,65,25,40
585,120,100,55,75,0,55,25,25
600,120,95,45,80,0,40,15,30
615,110,95,35,80,0,40,15,15
630,100,80,40,60,5,40,20,20
645,0,75,40,50,15,25,25,15
660,0,0,45,60,45,25,15,0
675,0,0,50,60,0,40,15,0
690,0,0,40,50,0,0,15,0
705,0,0,0,0,0,0,0,0
