時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,155,130,55,110,40,20,0,25
30,180,140,70,105,60,45,0,20
45,180,140,75,105,65,60,0,20
60,190,150,90,110,65,65,0,15
75,190,130,95,110,75,70,15,20
90,180,140,100,110,85,70,20,35
105,180,145,100,120,80,70,25,45
120,160,145,100,120,80,70,25,35
135,150,135,110,120,80,70,15,35
150,140,130,110,120,75,70,20,45
165,150,130,85,120,75,70,15,35
180,150,120,80,100,75,70,20,35
195,150,110,75,95,75,65,25,20
210,140,110,75,110,75,70,25,40
225,130,90,75,110,75,70,30,45
240,140,100,85,110,75,70,15,50
255,140,120,90,130,80,65,15,40
270,150,125,90,130,80,65,20,40
285,150,130,80,120,80,70,25,40
300,155,120,70,120,80,75,30,40
315,155,120,80,120,80,75,30,50
330,160,130,80,125,65,70,30,50
345,160,130,75,125,70,70,35,50
360,155,135,75,120,70,75,20,35
375,155,130,80,120,70,70,25,40
390,150,130,80,130,75,70,25,35
405,150,120,80,130,75,70,25,40
420,150,110,80,140,75,70,30,40
435,160,100,85,145,75,65,40,40
450,160,130,85,150,75,45,20,40
465,160,130,85,130,75,40,40,40
480,145,140,85,125,65,50,30,50
495,150,150,75,115,55,50,30,35
510,145,115,75,110,60,60,15,40
525,150,120,75,105,65,65,20,50
540,150,120,75,105,60,50,20,35
555,130,120,65,100,55,45,25,40
570,135,120,65,100,55,45,25,20
585,135,105,70,100,55,45,25,20
600,120,95,70,90,45,50,25,20
615,110,85,70,80,35,45,25,15
630,110,85,70,80,35,40,20,15
645,0,75,55,70,30,35,25,20
660,0,0,55,0,35,40,15,0
675,0,0,55,0,45,45,15,0
690,0,0,0,0,40,0,25,0
705,0,0,0,0,0,0,0,0
