時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,160,50,5,60,25,30,0,0
15,160,65,100,75,30,30,0,0
30,160,100,80,75,50,40,0,0
45,155,100,80,80,55,40,0,0
60,150,110,80,85,60,45,5,0
75,150,100,80,80,60,60,15,0
90,130,90,75,75,65,60,20,0
105,120,95,75,75,65,60,25,0
120,120,85,70,75,0,70,25,0
135,130,85,65,75,0,70,15,0
150,135,80,70,80,0,65,15,0
165,135,80,75,80,0,65,15,0
180,125,80,80,80,0,65,20,0
195,115,90,80,80,0,65,25,0
210,130,95,70,85,5,65,25,0
225,140,100,80,95,40,55,15,0
240,140,100,80,95,70,55,20,0
255,140,95,80,90,70,55,15,0
270,130,90,80,100,70,60,20,0
285,120,85,75,90,70,55,25,0
300,120,75,70,80,70,60,25,0
315,130,100,55,80,65,55,25,0
330,0,0,0,0,0,0,0,0
345,145,100,70,80,70,55,15,0
360,135,100,70,75,65,60,20,0
375,130,95,65,80,65,60,25,0
390,130,85,60,80,70,55,25,0
405,120,80,70,85,65,55,25,0
420,120,80,75,85,65,55,20,0
435,120,85,70,80,65,55,15,0
450,130,85,65,80,60,55,20,0
465,140,80,65,80,60,55,40,0
480,145,80,60,80,60,55,25,0
495,150,80,60,80,65,50,15,0
510,135,95,70,80,65,45,15,0
525,130,95,70,80,65,50,15,0
540,130,90,80,75,55,45,20,0
555,125,90,75,75,45,40,25,0
570,120,95,75,75,55,40,25,0
585,120,95,75,60,50,35,15,0
600,0,80,75,60,45,35,15,0
615,0,80,75,70,45,30,25,0
630,0,80,70,70,45,30,25,0
645,65,70,70,70,40,30,25,0
660,70,65,70,60,40,25,25,0
675,70,55,55,45,40,25,25,0
690,0,0,0,40,25,20,15,0
705,0,0,0,0,15,15,0,0
