時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,150,180,80,90,40,10,0,15
30,150,170,85,95,50,25,0,25
45,160,160,80,95,60,40,0,30
60,170,160,80,110,60,45,0,45
75,170,160,80,110,75,55,20,55
90,190,150,85,120,75,55,20,55
105,190,145,90,120,75,55,25,50
120,200,145,95,130,75,50,30,55
135,200,140,95,130,75,50,35,50
150,195,150,95,140,80,50,45,50
165,180,160,85,140,80,40,30,50
180,180,180,90,140,80,40,40,50
195,180,170,85,140,85,40,40,50
210,180,160,85,140,85,45,45,50
225,180,160,85,140,85,45,40,55
240,180,150,80,140,85,45,55,65
255,200,150,80,0,85,40,40,55
270,200,150,80,0,85,40,35,50
285,205,160,90,0,90,40,40,55
300,205,170,90,0,95,45,45,50
315,200,180,90,0,100,45,45,50
330,200,170,90,0,95,45,55,50
345,200,160,95,60,95,50,50,75
360,200,170,95,130,85,45,60,80
375,200,170,95,180,85,40,60,55
390,200,160,95,180,95,40,60,50
405,200,165,95,180,95,35,50,55
420,170,165,75,180,90,50,50,50
435,150,160,70,160,85,60,45,65
450,160,150,70,160,75,60,60,65
465,160,160,85,160,80,60,45,65
480,165,160,95,160,85,60,50,55
495,170,160,90,150,80,50,40,65
510,190,160,80,140,75,45,45,55
525,190,140,75,140,75,55,25,40
540,170,140,70,120,75,55,35,50
555,170,140,75,120,80,55,30,50
570,150,130,75,120,75,55,30,40
585,140,120,65,100,70,50,30,35
600,130,110,55,90,60,40,15,35
615,120,100,45,90,50,40,15,20
630,100,90,45,60,40,40,20,15
645,0,65,45,60,35,30,20,20
660,0,0,50,70,30,25,25,15
675,0,0,70,0,45,30,15,40
690,0,0,45,0,0,0,15,20
705,0,0,0,0,0,0,0,10
