時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,150,0,25,50,5,5,0,5
15,180,0,60,90,20,5,0,20
30,190,0,95,155,80,70,0,15
45,180,0,130,140,120,40,0,20
60,175,0,160,125,145,85,10,60
75,175,0,160,130,150,85,15,75
90,180,0,160,140,155,130,20,80
105,190,0,155,150,160,150,25,80
120,180,0,155,145,160,140,45,50
135,180,0,155,140,170,140,50,45
150,175,0,145,140,160,130,50,45
165,170,0,145,140,160,130,50,40
180,170,0,140,145,150,130,35,55
195,170,0,135,145,145,120,35,60
210,160,0,125,135,165,100,40,60
225,165,0,130,145,165,110,45,50
240,165,0,135,145,160,120,50,50
255,170,0,140,150,150,110,50,35
270,170,0,145,155,140,110,50,50
285,175,0,145,150,130,110,40,50
300,170,0,140,145,140,110,50,60
315,170,0,140,155,140,110,50,60
330,170,0,150,155,155,110,50,60
345,160,0,150,190,155,120,50,60
360,165,0,150,200,155,120,55,60
375,160,0,145,200,145,120,50,60
390,175,0,145,180,145,140,45,60
405,175,0,145,180,150,120,50,60
420,175,0,150,160,155,110,35,80
435,175,0,150,140,150,100,40,65
450,175,0,155,120,145,95,50,65
465,170,0,160,120,145,100,45,65
480,175,0,160,130,140,110,45,65
495,170,0,160,145,135,110,30,60
510,160,0,150,150,135,110,40,60
525,155,0,145,135,135,110,50,60
540,150,0,140,135,135,110,45,45
555,135,0,135,125,130,90,40,45
570,125,0,130,115,140,90,30,50
585,120,0,120,100,120,80,30,35
600,120,0,120,90,120,80,15,20
615,110,0,115,90,110,60,15,25
630,0,0,0,100,80,50,20,15
645,0,0,0,0,80,55,25,15
660,0,0,0,0,0,0,25,25
675,0,0,0,0,0,0,15,35
690,0,0,0,0,0,0,0,20
705,0,0,0,0,0,0,0,20
